rh,datetime
74.6,2023-11-09 13:10:11
74.8,2023-11-09 13:10:12
74.7,2023-11-09 13:10:15
74.7,2023-11-09 13:10:17
74.6,2023-11-09 13:10:18
74.7,2023-11-09 13:10:21
74.7,2023-11-09 13:10:22
74.6,2023-11-09 13:10:29
74.5,2023-11-09 13:10:30
74.5,2023-11-09 13:10:33
74.4,2023-11-09 13:10:34
74.4,2023-11-09 13:10:37
74.3,2023-11-09 13:10:38
74.5,2023-11-09 13:10:41
74.4,2023-11-09 13:10:42
74.3,2023-11-09 13:10:45
74.3,2023-11-09 13:10:47
74.4,2023-11-09 13:10:49
74.2,2023-11-09 13:10:51
74.4,2023-11-09 13:10:59
74.4,2023-11-09 13:11:00
74.3,2023-11-09 13:11:03
74.4,2023-11-09 13:11:04
74.3,2023-11-09 13:11:07
74.5,2023-11-09 13:11:08
74.5,2023-11-09 13:11:11
74.4,2023-11-09 13:11:13
74.4,2023-11-09 13:11:15
74.4,2023-11-09 13:11:17
74.4,2023-11-09 13:11:19
74.4,2023-11-09 13:11:21
74.6,2023-11-09 13:11:29
74.6,2023-11-09 13:11:31
74.5,2023-11-09 13:11:33
74.6,2023-11-09 13:11:35
74.5,2023-11-09 13:11:37
74.6,2023-11-09 13:11:39
74.7,2023-11-09 13:11:41
74.6,2023-11-09 13:11:43
74.8,2023-11-09 13:11:45
74.8,2023-11-09 13:11:48
74.7,2023-11-09 13:11:49
74.8,2023-11-09 13:11:51
74.8,2023-11-09 13:11:53
74.8,2023-11-09 13:12:00
75.0,2023-11-09 13:12:02
75.0,2023-11-09 13:12:03
74.9,2023-11-09 13:12:05
75.0,2023-11-09 13:12:07
74.9,2023-11-09 13:12:09
74.8,2023-11-09 13:12:11
74.8,2023-11-09 13:12:13
74.8,2023-11-09 13:12:15
74.9,2023-11-09 13:12:17
74.8,2023-11-09 13:12:19
74.8,2023-11-09 13:12:21
74.8,2023-11-09 13:12:23
74.9,2023-11-09 13:12:31
74.9,2023-11-09 13:12:33
74.9,2023-11-09 13:12:35
75.0,2023-11-09 13:12:38
75.0,2023-11-09 13:12:39
74.9,2023-11-09 13:12:42
74.8,2023-11-09 13:12:43
75.1,2023-11-09 13:12:46
75.1,2023-11-09 13:12:47
75.1,2023-11-09 13:12:50
75.1,2023-11-09 13:12:51
75.1,2023-11-09 13:12:54
75.1,2023-11-09 13:12:55
75.1,2023-11-09 13:13:02
75.1,2023-11-09 13:13:03
75.2,2023-11-09 13:13:06
75.2,2023-11-09 13:13:07
75.2,2023-11-09 13:13:10
75.2,2023-11-09 13:13:11
75.2,2023-11-09 13:13:14
75.3,2023-11-09 13:13:15
75.1,2023-11-09 13:13:18
75.1,2023-11-09 13:13:19
75.1,2023-11-09 13:13:22
75.0,2023-11-09 13:13:23
74.8,2023-11-09 13:13:31
75.0,2023-11-09 13:13:33
74.8,2023-11-09 13:13:36
74.7,2023-11-09 13:13:37
74.8,2023-11-09 13:13:40
74.8,2023-11-09 13:13:41
74.7,2023-11-09 13:13:44
74.7,2023-11-09 13:13:45
74.6,2023-11-09 13:13:48
74.5,2023-11-09 13:13:49
74.5,2023-11-09 13:13:52
74.6,2023-11-09 13:13:53
74.6,2023-11-09 13:14:01
74.6,2023-11-09 13:14:04
74.7,2023-11-09 13:14:05
74.6,2023-11-09 13:14:08
74.5,2023-11-09 13:14:09
74.5,2023-11-09 13:14:12
74.6,2023-11-09 13:14:13
74.6,2023-11-09 13:14:16
74.5,2023-11-09 13:14:17
74.7,2023-11-09 13:14:20
74.6,2023-11-09 13:14:22
74.6,2023-11-09 13:14:23
74.6,2023-11-09 13:14:32
74.5,2023-11-09 13:14:34
74.6,2023-11-09 13:14:37
74.7,2023-11-09 13:14:39
74.7,2023-11-09 13:14:40
74.7,2023-11-09 13:14:42
74.8,2023-11-09 13:14:44
74.9,2023-11-09 13:14:46
74.7,2023-11-09 13:14:48
74.8,2023-11-09 13:14:51
74.8,2023-11-09 13:14:53
74.7,2023-11-09 13:14:55
74.8,2023-11-09 13:15:02
74.8,2023-11-09 13:15:04
74.8,2023-11-09 13:15:06
74.8,2023-11-09 13:15:09
74.9,2023-11-09 13:15:11
74.9,2023-11-09 13:15:13
74.9,2023-11-09 13:15:15
75.0,2023-11-09 13:15:17
75.0,2023-11-09 13:15:19
75.0,2023-11-09 13:15:21
75.1,2023-11-09 13:15:23
75.0,2023-11-09 13:15:25
75.2,2023-11-09 13:15:33
75.0,2023-11-09 13:15:34
75.1,2023-11-09 13:15:37
75.0,2023-11-09 13:15:39
74.9,2023-11-09 13:15:41
74.8,2023-11-09 13:15:42
74.7,2023-11-09 13:15:44
74.7,2023-11-09 13:15:47
74.7,2023-11-09 13:15:49
74.6,2023-11-09 13:15:51
74.7,2023-11-09 13:15:53
74.7,2023-11-09 13:15:55
74.6,2023-11-09 13:15:57
74.7,2023-11-09 13:16:05
74.7,2023-11-09 13:16:06
74.7,2023-11-09 13:16:08
74.6,2023-11-09 13:16:10
74.7,2023-11-09 13:16:12
74.7,2023-11-09 13:16:14
74.6,2023-11-09 13:16:16
74.6,2023-11-09 13:16:18
74.7,2023-11-09 13:16:20
74.7,2023-11-09 13:16:22
74.7,2023-11-09 13:16:24
74.7,2023-11-09 13:16:26
74.8,2023-11-09 13:16:35
74.8,2023-11-09 13:16:36
74.8,2023-11-09 13:16:38
74.7,2023-11-09 13:16:40
74.7,2023-11-09 13:16:42
74.8,2023-11-09 13:16:44
74.7,2023-11-09 13:16:46
74.7,2023-11-09 13:16:48
74.6,2023-11-09 13:16:51
74.8,2023-11-09 13:16:53
74.7,2023-11-09 13:16:55
74.7,2023-11-09 13:16:56
74.9,2023-11-09 13:16:58
74.7,2023-11-09 13:17:06
74.7,2023-11-09 13:17:07
74.7,2023-11-09 13:17:09
74.8,2023-11-09 13:17:10
74.8,2023-11-09 13:17:13
74.8,2023-11-09 13:17:15
74.9,2023-11-09 13:17:17
74.8,2023-11-09 13:17:19
74.8,2023-11-09 13:17:21
74.9,2023-11-09 13:17:23
74.8,2023-11-09 13:17:24
74.8,2023-11-09 13:17:27
74.9,2023-11-09 13:17:29
74.8,2023-11-09 13:17:35
75.0,2023-11-09 13:17:37
74.9,2023-11-09 13:17:38
75.0,2023-11-09 13:17:41
75.0,2023-11-09 13:17:43
74.9,2023-11-09 13:17:45
75.0,2023-11-09 13:17:47
75.0,2023-11-09 13:17:49
75.0,2023-11-09 13:17:51
75.1,2023-11-09 13:17:53
75.1,2023-11-09 13:17:55
75.1,2023-11-09 13:17:57
75.0,2023-11-09 13:17:59
75.1,2023-11-09 13:18:07
75.1,2023-11-09 13:18:09
75.2,2023-11-09 13:18:11
75.2,2023-11-09 13:18:13
75.2,2023-11-09 13:18:16
75.3,2023-11-09 13:18:18
75.2,2023-11-09 13:18:19
75.3,2023-11-09 13:18:22
75.3,2023-11-09 13:18:23
75.3,2023-11-09 13:18:25
75.4,2023-11-09 13:18:27
75.4,2023-11-09 13:18:29
75.5,2023-11-09 13:18:31
75.5,2023-11-09 13:18:38
75.7,2023-11-09 13:18:39
75.5,2023-11-09 13:18:41
75.5,2023-11-09 13:18:44
75.5,2023-11-09 13:18:46
75.4,2023-11-09 13:18:47
75.5,2023-11-09 13:18:50
75.5,2023-11-09 13:18:52
75.4,2023-11-09 13:18:54
75.3,2023-11-09 13:18:55
75.2,2023-11-09 13:18:57
75.1,2023-11-09 13:18:59
75.0,2023-11-09 13:19:01
75.0,2023-11-09 13:19:09
74.9,2023-11-09 13:19:11
74.8,2023-11-09 13:19:13
74.8,2023-11-09 13:19:15
74.8,2023-11-09 13:19:17
74.7,2023-11-09 13:19:19
74.7,2023-11-09 13:19:21
74.6,2023-11-09 13:19:23
74.7,2023-11-09 13:19:25
74.6,2023-11-09 13:19:27
74.6,2023-11-09 13:19:29
74.6,2023-11-09 13:19:31
74.6,2023-11-09 13:19:33
74.5,2023-11-09 13:19:39
74.5,2023-11-09 13:19:41
74.5,2023-11-09 13:19:43
74.5,2023-11-09 13:19:45
74.5,2023-11-09 13:19:47
74.5,2023-11-09 13:19:49
74.5,2023-11-09 13:19:51
74.5,2023-11-09 13:19:53
74.5,2023-11-09 13:19:55
74.5,2023-11-09 13:19:57
74.6,2023-11-09 13:19:59
74.6,2023-11-09 13:20:01
74.5,2023-11-09 13:20:03
74.7,2023-11-09 13:20:10
74.7,2023-11-09 13:20:11
74.7,2023-11-09 13:20:13
74.6,2023-11-09 13:20:15
74.6,2023-11-09 13:20:17
74.6,2023-11-09 13:20:19
74.6,2023-11-09 13:20:21
74.7,2023-11-09 13:20:23
74.6,2023-11-09 13:20:26
74.6,2023-11-09 13:20:27
74.7,2023-11-09 13:20:30
74.6,2023-11-09 13:20:31
74.7,2023-11-09 13:20:34
74.7,2023-11-09 13:20:41
74.6,2023-11-09 13:20:41
74.7,2023-11-09 13:20:43
74.7,2023-11-09 13:20:45
74.7,2023-11-09 13:20:48
74.6,2023-11-09 13:20:50
74.5,2023-11-09 13:20:52
74.7,2023-11-09 13:20:53
74.7,2023-11-09 13:20:56
74.6,2023-11-09 13:20:57
74.7,2023-11-09 13:21:00
74.6,2023-11-09 13:21:01
74.5,2023-11-09 13:21:04
74.7,2023-11-09 13:21:11
74.7,2023-11-09 13:21:11
74.6,2023-11-09 13:21:14
74.7,2023-11-09 13:21:15
74.8,2023-11-09 13:21:18
74.7,2023-11-09 13:21:20
74.7,2023-11-09 13:21:22
74.7,2023-11-09 13:21:24
74.8,2023-11-09 13:21:26
74.7,2023-11-09 13:21:28
74.7,2023-11-09 13:21:30
74.7,2023-11-09 13:21:32
74.7,2023-11-09 13:21:34
74.8,2023-11-09 13:21:42
74.8,2023-11-09 13:21:44
74.7,2023-11-09 13:21:46
74.7,2023-11-09 13:21:48
74.7,2023-11-09 13:21:50
74.7,2023-11-09 13:21:52
74.8,2023-11-09 13:21:54
74.8,2023-11-09 13:21:57
74.8,2023-11-09 13:21:58
74.8,2023-11-09 13:22:00
74.8,2023-11-09 13:22:02
74.7,2023-11-09 13:22:04
74.8,2023-11-09 13:22:12
74.9,2023-11-09 13:22:14
74.8,2023-11-09 13:22:17
74.8,2023-11-09 13:22:18
74.8,2023-11-09 13:22:20
74.8,2023-11-09 13:22:22
74.8,2023-11-09 13:22:24
74.8,2023-11-09 13:22:26
74.8,2023-11-09 13:22:28
74.7,2023-11-09 13:22:30
74.9,2023-11-09 13:22:32
74.9,2023-11-09 13:22:34
74.9,2023-11-09 13:22:36
74.9,2023-11-09 13:22:43
74.9,2023-11-09 13:22:45
74.9,2023-11-09 13:22:47
74.9,2023-11-09 13:22:49
75.1,2023-11-09 13:22:51
74.9,2023-11-09 13:22:52
75.0,2023-11-09 13:22:55
74.8,2023-11-09 13:22:56
75.0,2023-11-09 13:22:58
75.1,2023-11-09 13:23:00
75.0,2023-11-09 13:23:02
75.0,2023-11-09 13:23:04
75.2,2023-11-09 13:23:07
75.2,2023-11-09 13:23:15
75.4,2023-11-09 13:23:16
75.4,2023-11-09 13:23:19
75.3,2023-11-09 13:23:20
75.3,2023-11-09 13:23:22
75.3,2023-11-09 13:23:24
75.3,2023-11-09 13:23:26
75.4,2023-11-09 13:23:28
75.4,2023-11-09 13:23:30
75.4,2023-11-09 13:23:32
75.3,2023-11-09 13:23:34
75.3,2023-11-09 13:23:36
75.3,2023-11-09 13:23:38
75.2,2023-11-09 13:23:45
75.2,2023-11-09 13:23:46
75.2,2023-11-09 13:23:48
75.3,2023-11-09 13:23:50
75.1,2023-11-09 13:23:52
75.3,2023-11-09 13:23:54
75.2,2023-11-09 13:23:56
75.2,2023-11-09 13:23:58
75.3,2023-11-09 13:24:00
75.3,2023-11-09 13:24:02
75.3,2023-11-09 13:24:04
75.3,2023-11-09 13:24:06
75.4,2023-11-09 13:24:08
75.3,2023-11-09 13:24:15
75.2,2023-11-09 13:24:16
75.3,2023-11-09 13:24:18
75.1,2023-11-09 13:24:20
75.1,2023-11-09 13:24:23
75.2,2023-11-09 13:24:25
75.1,2023-11-09 13:24:26
75.1,2023-11-09 13:24:28
75.1,2023-11-09 13:24:31
75.2,2023-11-09 13:24:32
75.3,2023-11-09 13:24:35
75.2,2023-11-09 13:24:36
75.0,2023-11-09 13:24:39
75.1,2023-11-09 13:24:46
75.1,2023-11-09 13:24:46
75.0,2023-11-09 13:24:49
75.2,2023-11-09 13:24:51
75.0,2023-11-09 13:24:53
75.1,2023-11-09 13:24:55
75.0,2023-11-09 13:24:57
74.9,2023-11-09 13:24:59
75.0,2023-11-09 13:25:01
75.1,2023-11-09 13:25:03
75.0,2023-11-09 13:25:05
75.1,2023-11-09 13:25:07
75.0,2023-11-09 13:25:09
75.1,2023-11-09 13:25:16
75.2,2023-11-09 13:25:17
75.1,2023-11-09 13:25:19
75.1,2023-11-09 13:25:21
75.0,2023-11-09 13:25:23
75.2,2023-11-09 13:25:25
75.2,2023-11-09 13:25:27
75.2,2023-11-09 13:25:29
75.2,2023-11-09 13:25:31
75.1,2023-11-09 13:25:33
75.2,2023-11-09 13:25:35
75.1,2023-11-09 13:25:37
75.2,2023-11-09 13:25:39
75.3,2023-11-09 13:25:41
75.3,2023-11-09 13:25:47
75.3,2023-11-09 13:25:49
75.2,2023-11-09 13:25:51
75.3,2023-11-09 13:25:53
75.2,2023-11-09 13:25:55
75.2,2023-11-09 13:25:57
75.3,2023-11-09 13:25:59
75.3,2023-11-09 13:26:01
75.3,2023-11-09 13:26:03
75.3,2023-11-09 13:26:05
75.2,2023-11-09 13:26:07
75.2,2023-11-09 13:26:09
75.3,2023-11-09 13:26:11
75.2,2023-11-09 13:26:17
75.3,2023-11-09 13:26:19
75.2,2023-11-09 13:26:21
75.3,2023-11-09 13:26:23
75.3,2023-11-09 13:26:25
75.3,2023-11-09 13:26:27
75.3,2023-11-09 13:26:29
75.4,2023-11-09 13:26:31
75.3,2023-11-09 13:26:33
75.4,2023-11-09 13:26:35
75.3,2023-11-09 13:26:37
75.3,2023-11-09 13:26:39
75.3,2023-11-09 13:26:41
75.3,2023-11-09 13:26:48
75.3,2023-11-09 13:26:49
75.2,2023-11-09 13:26:51
75.3,2023-11-09 13:26:53
75.4,2023-11-09 13:26:55
75.4,2023-11-09 13:26:57
75.4,2023-11-09 13:26:59
75.3,2023-11-09 13:27:01
75.4,2023-11-09 13:27:03
75.3,2023-11-09 13:27:05
75.5,2023-11-09 13:27:07
75.4,2023-11-09 13:27:09
75.2,2023-11-09 13:27:11
75.3,2023-11-09 13:27:18
75.4,2023-11-09 13:27:19
75.3,2023-11-09 13:27:21
75.4,2023-11-09 13:27:23
75.3,2023-11-09 13:27:25
75.3,2023-11-09 13:27:27
75.4,2023-11-09 13:27:29
75.4,2023-11-09 13:27:31
75.4,2023-11-09 13:27:33
75.5,2023-11-09 13:27:35
75.4,2023-11-09 13:27:37
75.3,2023-11-09 13:27:39
75.3,2023-11-09 13:27:41
75.3,2023-11-09 13:27:48
75.4,2023-11-09 13:27:49
75.3,2023-11-09 13:27:51
75.3,2023-11-09 13:27:54
75.4,2023-11-09 13:27:56
75.3,2023-11-09 13:27:58
75.3,2023-11-09 13:28:00
75.4,2023-11-09 13:28:02
75.4,2023-11-09 13:28:03
75.4,2023-11-09 13:28:06
75.5,2023-11-09 13:28:07
75.3,2023-11-09 13:28:09
75.4,2023-11-09 13:28:11
75.4,2023-11-09 13:28:18
75.5,2023-11-09 13:28:20
75.4,2023-11-09 13:28:22
75.4,2023-11-09 13:28:24
75.4,2023-11-09 13:28:26
75.4,2023-11-09 13:28:28
75.5,2023-11-09 13:28:30
75.5,2023-11-09 13:28:32
75.3,2023-11-09 13:28:34
75.4,2023-11-09 13:28:36
75.4,2023-11-09 13:28:38
75.3,2023-11-09 13:28:40
75.5,2023-11-09 13:28:42
75.4,2023-11-09 13:28:48
75.5,2023-11-09 13:28:50
75.4,2023-11-09 13:28:52
75.4,2023-11-09 13:28:54
75.4,2023-11-09 13:28:56
75.3,2023-11-09 13:28:58
75.3,2023-11-09 13:29:00
75.5,2023-11-09 13:29:02
75.4,2023-11-09 13:29:04
75.4,2023-11-09 13:29:06
75.5,2023-11-09 13:29:08
75.5,2023-11-09 13:29:10
75.5,2023-11-09 13:29:12
75.5,2023-11-09 13:29:19
75.5,2023-11-09 13:29:20
75.4,2023-11-09 13:29:22
75.5,2023-11-09 13:29:24
75.5,2023-11-09 13:29:26
75.4,2023-11-09 13:29:28
75.5,2023-11-09 13:29:30
75.5,2023-11-09 13:29:32
75.5,2023-11-09 13:29:34
75.5,2023-11-09 13:29:36
75.5,2023-11-09 13:29:38
75.4,2023-11-09 13:29:40
75.4,2023-11-09 13:29:42
75.4,2023-11-09 13:29:49
75.4,2023-11-09 13:29:50
75.5,2023-11-09 13:29:52
75.4,2023-11-09 13:29:54
75.5,2023-11-09 13:29:56
75.5,2023-11-09 13:29:58
75.4,2023-11-09 13:30:00
75.4,2023-11-09 13:30:02
75.5,2023-11-09 13:30:04
75.5,2023-11-09 13:30:06
75.5,2023-11-09 13:30:08
75.5,2023-11-09 13:30:10
75.5,2023-11-09 13:30:12
75.6,2023-11-09 13:30:20
75.5,2023-11-09 13:30:20
75.6,2023-11-09 13:30:22
75.6,2023-11-09 13:30:24
75.5,2023-11-09 13:30:26
75.6,2023-11-09 13:30:28
75.6,2023-11-09 13:30:30
75.5,2023-11-09 13:30:32
75.5,2023-11-09 13:30:34
75.6,2023-11-09 13:30:36
75.6,2023-11-09 13:30:38
75.6,2023-11-09 13:30:40
75.7,2023-11-09 13:30:42
75.7,2023-11-09 13:30:50
75.5,2023-11-09 13:30:51
75.5,2023-11-09 13:30:52
75.7,2023-11-09 13:30:54
75.6,2023-11-09 13:30:56
75.5,2023-11-09 13:30:58
75.6,2023-11-09 13:31:00
75.7,2023-11-09 13:31:02
75.7,2023-11-09 13:31:05
75.6,2023-11-09 13:31:07
75.5,2023-11-09 13:31:09
75.7,2023-11-09 13:31:11
75.7,2023-11-09 13:31:13
75.7,2023-11-09 13:31:21
75.7,2023-11-09 13:31:23
75.7,2023-11-09 13:31:25
75.8,2023-11-09 13:31:27
75.8,2023-11-09 13:31:29
75.8,2023-11-09 13:31:31
75.7,2023-11-09 13:31:33
75.8,2023-11-09 13:31:35
75.8,2023-11-09 13:31:37
75.9,2023-11-09 13:31:39
75.9,2023-11-09 13:31:41
75.8,2023-11-09 13:31:43
76.0,2023-11-09 13:31:51
75.9,2023-11-09 13:31:53
75.9,2023-11-09 13:31:55
76.0,2023-11-09 13:31:57
75.8,2023-11-09 13:31:59
76.1,2023-11-09 13:32:01
76.0,2023-11-09 13:32:03
75.9,2023-11-09 13:32:05
76.0,2023-11-09 13:32:07
75.9,2023-11-09 13:32:09
75.9,2023-11-09 13:32:11
76.0,2023-11-09 13:32:13
75.9,2023-11-09 13:32:21
76.1,2023-11-09 13:32:24
76.0,2023-11-09 13:32:25
76.0,2023-11-09 13:32:27
76.0,2023-11-09 13:32:29
76.1,2023-11-09 13:32:31
76.2,2023-11-09 13:32:33
76.1,2023-11-09 13:32:35
76.0,2023-11-09 13:32:37
75.9,2023-11-09 13:32:39
76.0,2023-11-09 13:32:41
76.0,2023-11-09 13:32:43
76.0,2023-11-09 13:32:51
75.9,2023-11-09 13:32:54
75.9,2023-11-09 13:32:55
75.9,2023-11-09 13:32:57
76.0,2023-11-09 13:32:59
75.9,2023-11-09 13:33:01
75.9,2023-11-09 13:33:04
76.0,2023-11-09 13:33:05
76.0,2023-11-09 13:33:07
75.9,2023-11-09 13:33:09
75.9,2023-11-09 13:33:11
75.9,2023-11-09 13:33:14
75.9,2023-11-09 13:33:21
75.8,2023-11-09 13:33:24
75.8,2023-11-09 13:33:26
75.7,2023-11-09 13:33:28
75.8,2023-11-09 13:33:30
76.0,2023-11-09 13:33:31
75.9,2023-11-09 13:33:34
75.8,2023-11-09 13:33:35
75.9,2023-11-09 13:33:38
75.9,2023-11-09 13:33:40
75.9,2023-11-09 13:33:42
75.9,2023-11-09 13:33:44
75.9,2023-11-09 13:33:51
75.9,2023-11-09 13:33:54
75.9,2023-11-09 13:33:56
76.1,2023-11-09 13:33:58
75.9,2023-11-09 13:34:00
76.0,2023-11-09 13:34:02
76.0,2023-11-09 13:34:04
75.9,2023-11-09 13:34:06
75.9,2023-11-09 13:34:08
76.0,2023-11-09 13:34:10
75.9,2023-11-09 13:34:12
75.9,2023-11-09 13:34:14
75.9,2023-11-09 13:34:21
75.9,2023-11-09 13:34:22
75.9,2023-11-09 13:34:24
75.9,2023-11-09 13:34:26
75.9,2023-11-09 13:34:28
75.8,2023-11-09 13:34:30
75.8,2023-11-09 13:34:32
75.8,2023-11-09 13:34:34
75.8,2023-11-09 13:34:36
75.7,2023-11-09 13:34:38
75.5,2023-11-09 13:34:40
75.5,2023-11-09 13:34:42
75.5,2023-11-09 13:34:44
75.4,2023-11-09 13:34:51
75.4,2023-11-09 13:34:53
75.4,2023-11-09 13:34:54
75.3,2023-11-09 13:34:56
75.2,2023-11-09 13:34:58
75.3,2023-11-09 13:35:00
75.3,2023-11-09 13:35:02
75.3,2023-11-09 13:35:04
75.3,2023-11-09 13:35:06
75.4,2023-11-09 13:35:08
75.4,2023-11-09 13:35:10
75.3,2023-11-09 13:35:12
75.4,2023-11-09 13:35:14
75.5,2023-11-09 13:35:21
75.6,2023-11-09 13:35:22
75.7,2023-11-09 13:35:24
75.4,2023-11-09 13:35:26
75.6,2023-11-09 13:35:28
75.6,2023-11-09 13:35:30
75.7,2023-11-09 13:35:32
75.7,2023-11-09 13:35:34
75.7,2023-11-09 13:35:36
75.6,2023-11-09 13:35:38
75.6,2023-11-09 13:35:40
75.5,2023-11-09 13:35:42
75.6,2023-11-09 13:35:44
75.6,2023-11-09 13:35:46
75.5,2023-11-09 13:35:53
75.5,2023-11-09 13:35:54
75.6,2023-11-09 13:35:56
75.6,2023-11-09 13:35:58
75.7,2023-11-09 13:36:00
75.6,2023-11-09 13:36:02
75.7,2023-11-09 13:36:04
75.7,2023-11-09 13:36:06
75.7,2023-11-09 13:36:08
75.6,2023-11-09 13:36:10
75.6,2023-11-09 13:36:12
75.7,2023-11-09 13:36:14
75.6,2023-11-09 13:36:16
75.5,2023-11-09 13:36:23
75.4,2023-11-09 13:36:24
75.3,2023-11-09 13:36:26
75.2,2023-11-09 13:36:28
75.2,2023-11-09 13:36:30
75.1,2023-11-09 13:36:32
75.1,2023-11-09 13:36:34
75.1,2023-11-09 13:36:36
75.2,2023-11-09 13:36:38
75.1,2023-11-09 13:36:40
75.1,2023-11-09 13:36:42
75.2,2023-11-09 13:36:44
75.1,2023-11-09 13:36:46
75.2,2023-11-09 13:36:53
75.3,2023-11-09 13:36:54
75.2,2023-11-09 13:36:56
75.2,2023-11-09 13:36:58
75.4,2023-11-09 13:37:00
75.3,2023-11-09 13:37:02
75.4,2023-11-09 13:37:04
75.4,2023-11-09 13:37:06
75.6,2023-11-09 13:37:08
75.4,2023-11-09 13:37:10
75.6,2023-11-09 13:37:12
75.6,2023-11-09 13:37:14
75.5,2023-11-09 13:37:16
75.6,2023-11-09 13:37:24
75.6,2023-11-09 13:37:25
75.6,2023-11-09 13:37:26
75.6,2023-11-09 13:37:29
75.5,2023-11-09 13:37:31
75.5,2023-11-09 13:37:33
75.5,2023-11-09 13:37:34
75.4,2023-11-09 13:37:37
75.5,2023-11-09 13:37:39
75.5,2023-11-09 13:37:41
75.4,2023-11-09 13:37:42
75.4,2023-11-09 13:37:44
75.3,2023-11-09 13:37:46
75.3,2023-11-09 13:37:54
75.3,2023-11-09 13:37:55
75.4,2023-11-09 13:37:57
75.3,2023-11-09 13:37:58
75.4,2023-11-09 13:38:01
75.2,2023-11-09 13:38:03
75.4,2023-11-09 13:38:05
75.4,2023-11-09 13:38:07
75.3,2023-11-09 13:38:09
75.4,2023-11-09 13:38:11
75.4,2023-11-09 13:38:13
75.2,2023-11-09 13:38:15
75.2,2023-11-09 13:38:17
75.1,2023-11-09 13:38:24
75.1,2023-11-09 13:38:25
75.1,2023-11-09 13:38:27
75.2,2023-11-09 13:38:29
75.2,2023-11-09 13:38:31
75.0,2023-11-09 13:38:33
75.2,2023-11-09 13:38:35
75.2,2023-11-09 13:38:37
75.3,2023-11-09 13:38:39
75.3,2023-11-09 13:38:41
75.2,2023-11-09 13:38:43
75.4,2023-11-09 13:38:45
75.3,2023-11-09 13:38:47
75.2,2023-11-09 13:38:54
75.1,2023-11-09 13:38:55
75.2,2023-11-09 13:38:57
75.3,2023-11-09 13:38:59
75.2,2023-11-09 13:39:01
75.1,2023-11-09 13:39:03
75.2,2023-11-09 13:39:05
75.2,2023-11-09 13:39:07
75.2,2023-11-09 13:39:09
75.2,2023-11-09 13:39:11
75.3,2023-11-09 13:39:13
75.3,2023-11-09 13:39:15
75.2,2023-11-09 13:39:17
75.3,2023-11-09 13:39:24
75.3,2023-11-09 13:39:25
75.3,2023-11-09 13:39:27
75.4,2023-11-09 13:39:29
75.4,2023-11-09 13:39:31
75.5,2023-11-09 13:39:33
75.4,2023-11-09 13:39:35
75.4,2023-11-09 13:39:37
75.3,2023-11-09 13:39:39
75.4,2023-11-09 13:39:41
75.4,2023-11-09 13:39:43
75.4,2023-11-09 13:39:45
75.5,2023-11-09 13:39:47
75.5,2023-11-09 13:39:54
75.6,2023-11-09 13:39:55
75.5,2023-11-09 13:39:57
75.4,2023-11-09 13:39:59
75.7,2023-11-09 13:40:01
75.7,2023-11-09 13:40:03
75.6,2023-11-09 13:40:05
75.6,2023-11-09 13:40:07
75.5,2023-11-09 13:40:09
75.6,2023-11-09 13:40:11
75.4,2023-11-09 13:40:13
75.3,2023-11-09 13:40:15
75.4,2023-11-09 13:40:17
74.9,2023-11-09 13:40:25
75.0,2023-11-09 13:40:26
74.8,2023-11-09 13:40:28
74.8,2023-11-09 13:40:30
74.8,2023-11-09 13:40:32
74.8,2023-11-09 13:40:34
74.8,2023-11-09 13:40:36
74.8,2023-11-09 13:40:38
74.7,2023-11-09 13:40:40
74.8,2023-11-09 13:40:42
74.7,2023-11-09 13:40:44
74.8,2023-11-09 13:40:46
74.7,2023-11-09 13:40:48
75.0,2023-11-09 13:40:55
75.0,2023-11-09 13:40:55
74.8,2023-11-09 13:40:57
75.0,2023-11-09 13:40:59
75.0,2023-11-09 13:41:02
75.0,2023-11-09 13:41:03
75.0,2023-11-09 13:41:05
75.1,2023-11-09 13:41:07
75.0,2023-11-09 13:41:09
75.1,2023-11-09 13:41:11
75.0,2023-11-09 13:41:14
75.2,2023-11-09 13:41:15
75.0,2023-11-09 13:41:18
75.1,2023-11-09 13:41:20
75.1,2023-11-09 13:41:27
75.0,2023-11-09 13:41:28
75.2,2023-11-09 13:41:30
75.0,2023-11-09 13:41:32
75.3,2023-11-09 13:41:34
75.2,2023-11-09 13:41:36
75.2,2023-11-09 13:41:38
75.3,2023-11-09 13:41:40
75.1,2023-11-09 13:41:42
75.1,2023-11-09 13:41:44
75.1,2023-11-09 13:41:46
75.2,2023-11-09 13:41:48
75.3,2023-11-09 13:41:50
75.2,2023-11-09 13:41:57
75.2,2023-11-09 13:41:58
75.1,2023-11-09 13:42:00
75.1,2023-11-09 13:42:02
75.2,2023-11-09 13:42:04
75.2,2023-11-09 13:42:06
75.0,2023-11-09 13:42:08
75.2,2023-11-09 13:42:10
75.1,2023-11-09 13:42:12
75.1,2023-11-09 13:42:14
75.2,2023-11-09 13:42:16
75.2,2023-11-09 13:42:18
75.2,2023-11-09 13:42:20
75.2,2023-11-09 13:42:27
75.1,2023-11-09 13:42:28
75.1,2023-11-09 13:42:30
75.3,2023-11-09 13:42:32
75.3,2023-11-09 13:42:34
75.1,2023-11-09 13:42:36
75.2,2023-11-09 13:42:38
75.2,2023-11-09 13:42:40
75.2,2023-11-09 13:42:42
