rh,datetime
99.9,2023-10-19 13:13:00
99.9,2023-10-19 13:13:00
99.9,2023-10-19 13:13:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:14:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:15:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:16:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:17:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:18:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:19:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:20:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:21:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:22:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:23:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:24:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.0,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:25:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:26:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:27:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:28:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:29:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:30:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:31:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:32:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:33:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:34:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:35:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:36:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.9,2023-10-19 13:37:00
99.8,2023-10-19 13:37:00
99.8,2023-10-19 13:37:00
99.7,2023-10-19 13:37:00
99.6,2023-10-19 13:37:00
99.5,2023-10-19 13:37:00
99.5,2023-10-19 13:37:00
99.2,2023-10-19 13:37:00
99.3,2023-10-19 13:37:00
98.3,2023-10-19 13:37:00
98.3,2023-10-19 13:37:00
98.0,2023-10-19 13:37:00
97.8,2023-10-19 13:37:00
97.7,2023-10-19 13:37:00
97.6,2023-10-19 13:37:00
97.6,2023-10-19 13:37:00
97.4,2023-10-19 13:37:00
97.3,2023-10-19 13:38:00
97.1,2023-10-19 13:38:00
97.0,2023-10-19 13:38:00
97.0,2023-10-19 13:38:00
97.0,2023-10-19 13:38:00
96.8,2023-10-19 13:38:00
96.7,2023-10-19 13:38:00
96.5,2023-10-19 13:38:00
96.3,2023-10-19 13:38:00
96.4,2023-10-19 13:38:00
96.1,2023-10-19 13:38:00
95.6,2023-10-19 13:38:00
85.5,2023-10-19 13:38:00
85.5,2023-10-19 13:38:00
85.7,2023-10-19 13:38:00
85.6,2023-10-19 13:38:00
85.7,2023-10-19 13:38:00
85.7,2023-10-19 13:38:00
85.7,2023-10-19 13:38:00
85.8,2023-10-19 13:38:00
85.7,2023-10-19 13:38:00
85.6,2023-10-19 13:38:00
85.6,2023-10-19 13:38:00
85.7,2023-10-19 13:38:00
85.5,2023-10-19 13:38:00
85.5,2023-10-19 13:38:00
85.5,2023-10-19 13:39:00
85.6,2023-10-19 13:39:00
85.5,2023-10-19 13:39:00
85.6,2023-10-19 13:39:00
85.5,2023-10-19 13:39:00
85.6,2023-10-19 13:39:00
85.4,2023-10-19 13:39:00
85.4,2023-10-19 13:39:00
85.5,2023-10-19 13:39:00
85.4,2023-10-19 13:39:00
85.4,2023-10-19 13:39:00
85.3,2023-10-19 13:39:00
85.4,2023-10-19 13:39:00
85.4,2023-10-19 13:39:00
85.3,2023-10-19 13:39:00
85.3,2023-10-19 13:39:00
85.2,2023-10-19 13:39:00
85.3,2023-10-19 13:39:00
85.1,2023-10-19 13:39:00
85.2,2023-10-19 13:39:00
85.0,2023-10-19 13:39:00
85.1,2023-10-19 13:39:00
85.2,2023-10-19 13:39:00
85.1,2023-10-19 13:39:00
85.0,2023-10-19 13:40:00
84.8,2023-10-19 13:40:00
84.8,2023-10-19 13:40:00
84.8,2023-10-19 13:40:00
84.8,2023-10-19 13:40:00
84.7,2023-10-19 13:40:00
84.8,2023-10-19 13:40:00
84.6,2023-10-19 13:40:00
84.6,2023-10-19 13:40:00
84.6,2023-10-19 13:40:00
84.4,2023-10-19 13:40:00
84.4,2023-10-19 13:40:00
84.5,2023-10-19 13:40:00
84.4,2023-10-19 13:40:00
83.3,2023-10-19 13:40:00
86.5,2023-10-19 13:40:00
86.8,2023-10-19 13:40:00
86.9,2023-10-19 13:40:00
87.0,2023-10-19 13:40:00
86.9,2023-10-19 13:40:00
87.0,2023-10-19 13:40:00
86.9,2023-10-19 13:40:00
86.9,2023-10-19 13:40:00
86.9,2023-10-19 13:40:00
86.8,2023-10-19 13:40:00
86.9,2023-10-19 13:41:00
87.0,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.9,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
87.0,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.9,2023-10-19 13:41:00
86.9,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.9,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.7,2023-10-19 13:41:00
86.7,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.7,2023-10-19 13:41:00
86.8,2023-10-19 13:41:00
86.7,2023-10-19 13:41:00
86.7,2023-10-19 13:41:00
86.7,2023-10-19 13:41:00
86.7,2023-10-19 13:41:00
86.6,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.7,2023-10-19 13:42:00
86.6,2023-10-19 13:42:00
86.8,2023-10-19 13:42:00
86.5,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.7,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.4,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.4,2023-10-19 13:43:00
86.6,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.4,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.5,2023-10-19 13:43:00
86.5,2023-10-19 13:44:00
86.3,2023-10-19 13:44:00
86.3,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.2,2023-10-19 13:44:00
86.5,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.5,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.3,2023-10-19 13:44:00
86.3,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.5,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.3,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.4,2023-10-19 13:44:00
86.2,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.2,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.2,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.4,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.1,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.3,2023-10-19 13:45:00
86.2,2023-10-19 13:46:00
86.2,2023-10-19 13:46:00
86.2,2023-10-19 13:46:00
86.2,2023-10-19 13:46:00
86.3,2023-10-19 13:46:00
86.2,2023-10-19 13:46:00
86.3,2023-10-19 13:46:00
86.2,2023-10-19 13:46:00
86.3,2023-10-19 13:46:00
86.2,2023-10-19 13:46:00
86.3,2023-10-19 13:46:00
86.3,2023-10-19 13:46:00
86.2,2023-10-19 13:46:00
86.3,2023-10-19 13:46:00
85.6,2023-10-19 13:46:00
85.7,2023-10-19 13:46:00
85.6,2023-10-19 13:46:00
85.6,2023-10-19 13:46:00
85.7,2023-10-19 13:46:00
86.1,2023-10-19 13:46:00
85.5,2023-10-19 13:46:00
85.5,2023-10-19 13:46:00
85.5,2023-10-19 13:46:00
85.6,2023-10-19 13:47:00
85.5,2023-10-19 13:47:00
85.6,2023-10-19 13:47:00
