,rh,datetime
383200,81.6,2023-09-08 05:39:07
383201,81.6,2023-09-08 05:39:13
383202,81.6,2023-09-08 05:39:13
383203,81.5,2023-09-08 05:39:16
383204,81.6,2023-09-08 05:39:18
383205,81.6,2023-09-08 05:39:20
383206,81.6,2023-09-08 05:39:22
383207,81.6,2023-09-08 05:39:23
383208,81.6,2023-09-08 05:39:25
383209,81.7,2023-09-08 05:39:27
383210,81.6,2023-09-08 05:39:29
383211,81.7,2023-09-08 05:39:32
383212,81.6,2023-09-08 05:39:34
383213,81.7,2023-09-08 05:39:36
383214,81.6,2023-09-08 05:39:43
383215,81.6,2023-09-08 05:39:43
383216,81.6,2023-09-08 05:39:46
383217,81.6,2023-09-08 05:39:50
383218,81.6,2023-09-08 05:39:50
383219,81.6,2023-09-08 05:39:52
383220,81.6,2023-09-08 05:39:54
383221,81.7,2023-09-08 05:39:55
383222,81.6,2023-09-08 05:39:59
383223,81.6,2023-09-08 05:39:59
383224,81.6,2023-09-08 05:40:02
383225,81.6,2023-09-08 05:40:04
383226,81.6,2023-09-08 05:40:06
383227,81.7,2023-09-08 05:40:12
383228,81.7,2023-09-08 05:40:14
383229,81.6,2023-09-08 05:40:16
383230,81.7,2023-09-08 05:40:18
383231,81.6,2023-09-08 05:40:20
383232,81.6,2023-09-08 05:40:21
383233,81.7,2023-09-08 05:40:24
383234,81.6,2023-09-08 05:40:25
383235,81.6,2023-09-08 05:40:28
383236,81.6,2023-09-08 05:40:29
383237,81.7,2023-09-08 05:40:32
383238,81.7,2023-09-08 05:40:34
383239,81.6,2023-09-08 05:40:36
383240,81.7,2023-09-08 05:40:43
383241,81.5,2023-09-08 05:40:43
383242,81.6,2023-09-08 05:40:46
383243,81.6,2023-09-08 05:40:48
383244,81.6,2023-09-08 05:40:50
383245,81.6,2023-09-08 05:40:52
383246,81.5,2023-09-08 05:40:54
383247,81.6,2023-09-08 05:40:55
383248,81.5,2023-09-08 05:40:59
383249,81.6,2023-09-08 05:41:00
383250,81.5,2023-09-08 05:41:02
383251,81.5,2023-09-08 05:41:04
383252,81.5,2023-09-08 05:41:06
383253,81.4,2023-09-08 05:41:12
383254,81.4,2023-09-08 05:41:14
383255,81.5,2023-09-08 05:41:16
383256,81.4,2023-09-08 05:41:18
383257,81.5,2023-09-08 05:41:20
383258,81.4,2023-09-08 05:41:21
383259,81.3,2023-09-08 05:41:24
383260,81.3,2023-09-08 05:41:26
383261,81.4,2023-09-08 05:41:28
383262,81.4,2023-09-08 05:41:30
383263,81.4,2023-09-08 05:41:33
383264,81.4,2023-09-08 05:41:34
383265,81.4,2023-09-08 05:41:37
383266,81.4,2023-09-08 05:41:42
383267,81.4,2023-09-08 05:41:44
383268,81.6,2023-09-08 05:41:47
383269,81.5,2023-09-08 05:41:48
383270,81.5,2023-09-08 05:41:51
383271,81.5,2023-09-08 05:41:52
383272,81.4,2023-09-08 05:41:54
383273,81.6,2023-09-08 05:41:56
383274,81.4,2023-09-08 05:41:59
383275,81.5,2023-09-08 05:42:00
383276,81.5,2023-09-08 05:42:03
383277,81.5,2023-09-08 05:42:04
383278,81.5,2023-09-08 05:42:06
383279,81.6,2023-09-08 05:42:13
383280,81.6,2023-09-08 05:42:15
383281,81.5,2023-09-08 05:42:16
383282,81.5,2023-09-08 05:42:18
383283,81.5,2023-09-08 05:42:20
383284,81.6,2023-09-08 05:42:22
383285,81.6,2023-09-08 05:42:25
383286,81.5,2023-09-08 05:42:26
383287,81.6,2023-09-08 05:42:29
383288,81.6,2023-09-08 05:42:30
383289,81.5,2023-09-08 05:42:32
383290,81.6,2023-09-08 05:42:34
383291,81.6,2023-09-08 05:42:36
383292,81.6,2023-09-08 05:42:43
383293,81.6,2023-09-08 05:42:45
383294,81.6,2023-09-08 05:42:46
383295,81.6,2023-09-08 05:42:48
383296,81.6,2023-09-08 05:42:50
383297,81.6,2023-09-08 05:42:52
383298,81.6,2023-09-08 05:42:54
383299,81.6,2023-09-08 05:42:56
383300,81.7,2023-09-08 05:42:59
383301,81.6,2023-09-08 05:43:00
383302,81.6,2023-09-08 05:43:03
383303,81.6,2023-09-08 05:43:04
383304,81.5,2023-09-08 05:43:07
383305,81.6,2023-09-08 05:43:13
383306,81.6,2023-09-08 05:43:14
383307,81.7,2023-09-08 05:43:17
383308,81.7,2023-09-08 05:43:19
383309,81.6,2023-09-08 05:43:21
383310,81.6,2023-09-08 05:43:22
383311,81.6,2023-09-08 05:43:25
383312,81.7,2023-09-08 05:43:26
383313,81.8,2023-09-08 05:43:30
383314,81.7,2023-09-08 05:43:30
383315,81.7,2023-09-08 05:43:33
383316,81.7,2023-09-08 05:43:35
383317,81.7,2023-09-08 05:43:37
383318,81.6,2023-09-08 05:43:43
383319,81.7,2023-09-08 05:43:44
383320,81.8,2023-09-08 05:43:47
383321,81.7,2023-09-08 05:43:49
383322,81.7,2023-09-08 05:43:51
383323,81.7,2023-09-08 05:43:52
383324,81.6,2023-09-08 05:43:55
383325,81.8,2023-09-08 05:43:56
383326,81.6,2023-09-08 05:44:00
383327,81.6,2023-09-08 05:44:00
383328,81.7,2023-09-08 05:44:03
383329,81.7,2023-09-08 05:44:05
383330,81.7,2023-09-08 05:44:07
383331,81.7,2023-09-08 05:44:13
383332,81.7,2023-09-08 05:44:16
383333,81.7,2023-09-08 05:44:18
383334,81.6,2023-09-08 05:44:18
383335,81.7,2023-09-08 05:44:21
383336,81.7,2023-09-08 05:44:23
383337,81.7,2023-09-08 05:44:25
383338,81.6,2023-09-08 05:44:26
383339,81.6,2023-09-08 05:44:29
383340,81.7,2023-09-08 05:44:32
383341,81.7,2023-09-08 05:44:34
383342,81.8,2023-09-08 05:44:34
383343,81.7,2023-09-08 05:44:37
383344,81.7,2023-09-08 05:44:45
383345,81.7,2023-09-08 05:44:45
383346,81.8,2023-09-08 05:44:47
383347,81.8,2023-09-08 05:44:48
383348,81.8,2023-09-08 05:44:52
383349,81.8,2023-09-08 05:44:52
383350,81.7,2023-09-08 05:44:56
383351,81.8,2023-09-08 05:44:56
383352,81.6,2023-09-08 05:45:00
383353,81.7,2023-09-08 05:45:01
383354,81.8,2023-09-08 05:45:04
383355,81.7,2023-09-08 05:45:04
383356,81.8,2023-09-08 05:45:09
383357,81.7,2023-09-08 05:45:13
383358,81.7,2023-09-08 05:45:16
383359,81.7,2023-09-08 05:45:18
383360,81.8,2023-09-08 05:45:19
383361,81.7,2023-09-08 05:45:21
383362,81.6,2023-09-08 05:45:23
383363,81.7,2023-09-08 05:45:25
383364,81.7,2023-09-08 05:45:26
383365,81.8,2023-09-08 05:45:30
383366,81.7,2023-09-08 05:45:30
383367,81.7,2023-09-08 05:45:33
383368,81.7,2023-09-08 05:45:35
383369,81.7,2023-09-08 05:45:37
383370,81.8,2023-09-08 05:45:44
383371,81.8,2023-09-08 05:45:45
383372,81.5,2023-09-08 05:45:48
383373,81.6,2023-09-08 05:45:50
383374,81.7,2023-09-08 05:45:51
383375,81.7,2023-09-08 05:45:53
383376,81.7,2023-09-08 05:45:55
383377,81.7,2023-09-08 05:45:57
383378,81.8,2023-09-08 05:46:00
383379,81.8,2023-09-08 05:46:01
383380,81.8,2023-09-08 05:46:03
383381,81.8,2023-09-08 05:46:05
383382,81.8,2023-09-08 05:46:08
383383,81.8,2023-09-08 05:46:14
383384,81.9,2023-09-08 05:46:15
383385,81.8,2023-09-08 05:46:18
383386,81.8,2023-09-08 05:46:19
383387,81.9,2023-09-08 05:46:21
383388,81.9,2023-09-08 05:46:23
383389,82.0,2023-09-08 05:46:27
383390,81.8,2023-09-08 05:46:27
383391,81.9,2023-09-08 05:46:30
383392,81.8,2023-09-08 05:46:31
383393,81.9,2023-09-08 05:46:34
383394,81.9,2023-09-08 05:46:35
383395,81.9,2023-09-08 05:46:38
383396,81.8,2023-09-08 05:46:45
383397,81.8,2023-09-08 05:46:45
383398,81.8,2023-09-08 05:46:51
383399,81.8,2023-09-08 05:46:51
383400,81.9,2023-09-08 05:46:52
383401,81.8,2023-09-08 05:46:53
383402,81.8,2023-09-08 05:46:56
383403,81.9,2023-09-08 05:46:57
383404,81.9,2023-09-08 05:47:00
383405,81.8,2023-09-08 05:47:02
383406,81.9,2023-09-08 05:47:04
383407,81.8,2023-09-08 05:47:06
383408,81.9,2023-09-08 05:47:08
383409,81.9,2023-09-08 05:47:16
383410,81.8,2023-09-08 05:47:16
383411,81.9,2023-09-08 05:47:18
383412,81.8,2023-09-08 05:47:20
383413,81.8,2023-09-08 05:47:22
383414,81.8,2023-09-08 05:47:23
383415,81.8,2023-09-08 05:47:26
383416,82.0,2023-09-08 05:47:28
383417,81.9,2023-09-08 05:47:30
383418,81.8,2023-09-08 05:47:32
383419,81.9,2023-09-08 05:47:34
383420,81.9,2023-09-08 05:47:35
383421,81.9,2023-09-08 05:47:39
383422,81.8,2023-09-08 05:47:44
383423,81.9,2023-09-08 05:47:45
383424,81.9,2023-09-08 05:47:49
383425,81.9,2023-09-08 05:47:49
383426,81.9,2023-09-08 05:47:52
383427,82.0,2023-09-08 05:47:54
383428,82.0,2023-09-08 05:47:56
383429,81.9,2023-09-08 05:47:58
383430,81.9,2023-09-08 05:48:00
383431,82.0,2023-09-08 05:48:01
383432,82.0,2023-09-08 05:48:05
383433,82.0,2023-09-08 05:48:05
383434,82.0,2023-09-08 05:48:08
383435,81.9,2023-09-08 05:48:14
383436,82.0,2023-09-08 05:48:15
383437,82.1,2023-09-08 05:48:19
383438,82.1,2023-09-08 05:48:19
383439,82.0,2023-09-08 05:48:22
383440,82.0,2023-09-08 05:48:24
383441,82.1,2023-09-08 05:48:28
383442,82.1,2023-09-08 05:48:28
383443,82.1,2023-09-08 05:48:31
383444,82.0,2023-09-08 05:48:31
383445,82.2,2023-09-08 05:48:34
383446,82.1,2023-09-08 05:48:36
383447,82.1,2023-09-08 05:48:38
383448,82.1,2023-09-08 05:48:45
383449,82.1,2023-09-08 05:48:46
383450,82.1,2023-09-08 05:48:48
383451,82.1,2023-09-08 05:48:50
383452,82.1,2023-09-08 05:48:52
383453,81.9,2023-09-08 05:48:54
383454,82.1,2023-09-08 05:48:56
383455,82.0,2023-09-08 05:48:58
383456,82.1,2023-09-08 05:49:00
383457,82.1,2023-09-08 05:49:02
383458,82.0,2023-09-08 05:49:04
383459,82.0,2023-09-08 05:49:06
383460,82.0,2023-09-08 05:49:09
383461,82.0,2023-09-08 05:49:14
383462,82.1,2023-09-08 05:49:16
383463,82.0,2023-09-08 05:49:18
383464,82.1,2023-09-08 05:49:20
383465,82.0,2023-09-08 05:49:22
383466,82.1,2023-09-08 05:49:24
383467,82.1,2023-09-08 05:49:27
383468,82.1,2023-09-08 05:49:28
383469,82.1,2023-09-08 05:49:31
383470,82.0,2023-09-08 05:49:32
383471,82.0,2023-09-08 05:49:34
383472,82.1,2023-09-08 05:49:36
383473,82.1,2023-09-08 05:49:39
383474,82.0,2023-09-08 05:49:45
383475,81.9,2023-09-08 05:49:47
383476,81.9,2023-09-08 05:49:49
383477,81.9,2023-09-08 05:49:50
383478,82.0,2023-09-08 05:49:53
383479,82.0,2023-09-08 05:49:54
383480,81.9,2023-09-08 05:49:57
383481,81.9,2023-09-08 05:49:58
383482,81.9,2023-09-08 05:50:01
383483,81.9,2023-09-08 05:50:03
383484,81.8,2023-09-08 05:50:05
383485,81.9,2023-09-08 05:50:06
383486,82.0,2023-09-08 05:50:10
383487,81.8,2023-09-08 05:50:15
383488,81.9,2023-09-08 05:50:16
383489,81.8,2023-09-08 05:50:19
383490,81.8,2023-09-08 05:50:21
383491,81.8,2023-09-08 05:50:22
383492,81.8,2023-09-08 05:50:25
383493,81.8,2023-09-08 05:50:26
383494,81.8,2023-09-08 05:50:30
383495,81.9,2023-09-08 05:50:30
383496,81.8,2023-09-08 05:50:53
383497,81.8,2023-09-08 05:50:55
383498,82.0,2023-09-08 05:50:57
383499,82.0,2023-09-08 05:50:58
383500,82.0,2023-09-08 05:50:59
383501,82.0,2023-09-08 05:51:02
383502,81.9,2023-09-08 05:51:04
383503,82.0,2023-09-08 05:51:06
383504,81.9,2023-09-08 05:51:07
383505,82.1,2023-09-08 05:51:10
383506,82.0,2023-09-08 05:51:12
383507,82.0,2023-09-08 05:51:14
383508,82.0,2023-09-08 05:51:15
383509,82.0,2023-09-08 05:51:18
383510,82.0,2023-09-08 05:51:19
383511,82.1,2023-09-08 05:51:22
383512,82.1,2023-09-08 05:51:28
383513,82.1,2023-09-08 05:51:30
383514,82.0,2023-09-08 05:51:32
383515,82.0,2023-09-08 05:51:33
383516,82.0,2023-09-08 05:51:37
383517,81.9,2023-09-08 05:51:39
383518,82.1,2023-09-08 05:51:40
383519,82.0,2023-09-08 05:51:42
383520,81.9,2023-09-08 05:51:44
383521,82.0,2023-09-08 05:51:45
383522,82.1,2023-09-08 05:51:48
383523,82.2,2023-09-08 05:51:49
383524,82.0,2023-09-08 05:51:53
383525,82.0,2023-09-08 05:51:58
383526,81.9,2023-09-08 05:52:00
383527,82.0,2023-09-08 05:52:02
383528,82.0,2023-09-08 05:52:03
383529,81.9,2023-09-08 05:52:06
383530,82.0,2023-09-08 05:52:08
383531,82.0,2023-09-08 05:52:10
383532,82.0,2023-09-08 05:52:12
383533,82.0,2023-09-08 05:52:14
383534,81.9,2023-09-08 05:52:16
383535,82.0,2023-09-08 05:52:18
383536,82.1,2023-09-08 05:52:27
383537,82.0,2023-09-08 05:52:27
383538,82.0,2023-09-08 05:52:28
383539,82.1,2023-09-08 05:52:30
383540,82.1,2023-09-08 05:52:33
383541,82.1,2023-09-08 05:52:34
383542,82.0,2023-09-08 05:52:36
383543,82.2,2023-09-08 05:52:39
383544,82.0,2023-09-08 05:52:40
383545,82.0,2023-09-08 05:52:43
383546,82.1,2023-09-08 05:52:44
383547,82.0,2023-09-08 05:52:46
383548,82.1,2023-09-08 05:52:48
383549,82.2,2023-09-08 05:52:50
383550,82.1,2023-09-08 05:52:53
383551,82.1,2023-09-08 05:52:58
383552,82.0,2023-09-08 05:53:03
383553,82.2,2023-09-08 05:53:03
383554,82.0,2023-09-08 05:53:04
383555,82.1,2023-09-08 05:53:06
383556,82.1,2023-09-08 05:53:08
383557,82.1,2023-09-08 05:53:11
383558,82.1,2023-09-08 05:53:12
383559,82.2,2023-09-08 05:53:15
383560,82.1,2023-09-08 05:53:16
383561,82.1,2023-09-08 05:53:19
383562,82.2,2023-09-08 05:53:20
383563,82.0,2023-09-08 05:53:22
383564,82.2,2023-09-08 05:53:29
383565,82.2,2023-09-08 05:53:31
383566,82.1,2023-09-08 05:53:33
383567,82.2,2023-09-08 05:53:34
383568,82.1,2023-09-08 05:53:36
383569,82.1,2023-09-08 05:53:38
383570,82.2,2023-09-08 05:53:41
383571,82.1,2023-09-08 05:53:43
383572,82.2,2023-09-08 05:53:45
383573,82.1,2023-09-08 05:53:46
383574,82.1,2023-09-08 05:53:48
383575,82.2,2023-09-08 05:53:50
383576,82.1,2023-09-08 05:53:52
383577,82.2,2023-09-08 05:53:59
383578,82.2,2023-09-08 05:54:00
383579,82.2,2023-09-08 05:54:03
383580,82.2,2023-09-08 05:54:05
383581,82.2,2023-09-08 05:54:07
383582,82.2,2023-09-08 05:54:09
383583,82.2,2023-09-08 05:54:10
383584,82.2,2023-09-08 05:54:12
383585,82.3,2023-09-08 05:54:15
383586,82.2,2023-09-08 05:54:16
383587,82.3,2023-09-08 05:54:19
383588,82.3,2023-09-08 05:54:21
383589,82.2,2023-09-08 05:54:23
383590,82.3,2023-09-08 05:54:29
383591,82.2,2023-09-08 05:54:31
383592,82.3,2023-09-08 05:54:33
383593,82.2,2023-09-08 05:54:34
383594,82.2,2023-09-08 05:54:37
383595,82.2,2023-09-08 05:54:38
383596,82.3,2023-09-08 05:54:41
383597,82.2,2023-09-08 05:54:43
383598,82.1,2023-09-08 05:54:45
383599,82.3,2023-09-08 05:54:46
383600,82.3,2023-09-08 05:54:49
383601,82.2,2023-09-08 05:54:51
383602,82.2,2023-09-08 05:54:53
383603,82.2,2023-09-08 05:54:59
383604,82.4,2023-09-08 05:55:00
383605,82.2,2023-09-08 05:55:03
383606,82.2,2023-09-08 05:55:04
383607,82.3,2023-09-08 05:55:08
383608,82.2,2023-09-08 05:55:08
383609,82.2,2023-09-08 05:55:11
383610,82.3,2023-09-08 05:55:12
383611,82.2,2023-09-08 05:55:15
383612,82.3,2023-09-08 05:55:16
383613,82.3,2023-09-08 05:55:19
383614,82.3,2023-09-08 05:55:21
383615,82.1,2023-09-08 05:55:23
383616,82.2,2023-09-08 05:55:30
383617,82.2,2023-09-08 05:55:30
383618,82.3,2023-09-08 05:55:34
383619,82.2,2023-09-08 05:55:35
383620,82.1,2023-09-08 05:55:39
383621,82.0,2023-09-08 05:55:39
383622,82.1,2023-09-08 05:55:41
383623,82.1,2023-09-08 05:55:44
383624,81.9,2023-09-08 05:55:46
383625,81.9,2023-09-08 05:55:47
383626,82.0,2023-09-08 05:55:49
383627,81.9,2023-09-08 05:55:51
383628,81.9,2023-09-08 05:55:53
383629,81.9,2023-09-08 05:56:00
383630,81.9,2023-09-08 05:56:01
383631,81.8,2023-09-08 05:56:03
383632,81.8,2023-09-08 05:56:06
383633,81.9,2023-09-08 05:56:07
383634,81.9,2023-09-08 05:56:09
383635,81.9,2023-09-08 05:56:11
383636,81.9,2023-09-08 05:56:13
383637,81.9,2023-09-08 05:56:16
383638,81.9,2023-09-08 05:56:17
383639,81.7,2023-09-08 05:56:19
383640,81.9,2023-09-08 05:56:21
383641,81.9,2023-09-08 05:56:23
383642,81.9,2023-09-08 05:56:30
383643,81.8,2023-09-08 05:56:31
383644,81.9,2023-09-08 05:56:33
383645,81.8,2023-09-08 05:56:35
383646,81.9,2023-09-08 05:56:38
383647,81.9,2023-09-08 05:56:39
383648,81.8,2023-09-08 05:56:41
383649,81.9,2023-09-08 05:56:43
383650,81.9,2023-09-08 05:56:45
383651,82.0,2023-09-08 05:56:47
383652,82.0,2023-09-08 05:56:50
383653,81.9,2023-09-08 05:56:52
383654,81.9,2023-09-08 05:56:53
383655,81.9,2023-09-08 05:57:00
383656,82.0,2023-09-08 05:57:01
383657,81.9,2023-09-08 05:57:04
383658,81.9,2023-09-08 05:57:05
383659,82.0,2023-09-08 05:57:08
383660,82.0,2023-09-08 05:57:09
383661,82.0,2023-09-08 05:57:11
383662,82.1,2023-09-08 05:57:13
383663,82.0,2023-09-08 05:57:16
383664,82.0,2023-09-08 05:57:17
383665,82.0,2023-09-08 05:57:20
383666,82.1,2023-09-08 05:57:21
383667,82.1,2023-09-08 05:57:23
383668,82.0,2023-09-08 05:57:30
383669,82.1,2023-09-08 05:57:31
383670,82.0,2023-09-08 05:57:33
383671,82.2,2023-09-08 05:57:35
383672,82.0,2023-09-08 05:57:38
383673,82.0,2023-09-08 05:57:39
383674,82.2,2023-09-08 05:57:42
383675,82.1,2023-09-08 05:57:43
383676,82.1,2023-09-08 05:57:45
383677,82.1,2023-09-08 05:57:47
383678,82.1,2023-09-08 05:57:50
383679,82.2,2023-09-08 05:57:52
383680,82.2,2023-09-08 05:57:54
383681,82.2,2023-09-08 05:58:00
383682,82.1,2023-09-08 05:58:02
383683,82.3,2023-09-08 05:58:04
383684,82.3,2023-09-08 05:58:05
383685,82.3,2023-09-08 05:58:08
383686,82.2,2023-09-08 05:58:09
383687,82.3,2023-09-08 05:58:12
383688,82.2,2023-09-08 05:58:13
383689,82.2,2023-09-08 05:58:16
383690,82.3,2023-09-08 05:58:18
383691,82.2,2023-09-08 05:58:20
383692,82.4,2023-09-08 05:58:21
383693,82.3,2023-09-08 05:58:24
383694,82.3,2023-09-08 05:58:30
383695,82.2,2023-09-08 05:58:31
383696,82.3,2023-09-08 05:58:34
383697,82.3,2023-09-08 05:58:36
383698,82.3,2023-09-08 05:58:38
383699,82.3,2023-09-08 05:58:40
383700,82.3,2023-09-08 05:58:42
383701,82.3,2023-09-08 05:58:44
383702,82.2,2023-09-08 05:58:46
383703,82.2,2023-09-08 05:58:48
383704,82.3,2023-09-08 05:58:50
383705,82.2,2023-09-08 05:58:51
383706,82.2,2023-09-08 05:58:55
383707,82.2,2023-09-08 05:59:00
383708,82.3,2023-09-08 05:59:01
383709,82.2,2023-09-08 05:59:05
383710,82.2,2023-09-08 05:59:05
383711,82.2,2023-09-08 05:59:08
383712,82.2,2023-09-08 05:59:10
383713,82.0,2023-09-08 05:59:12
383714,82.1,2023-09-08 05:59:14
383715,82.2,2023-09-08 05:59:17
383716,82.2,2023-09-08 05:59:17
383717,82.2,2023-09-08 05:59:21
383718,82.2,2023-09-08 05:59:21
383719,82.1,2023-09-08 05:59:25
383720,82.2,2023-09-08 05:59:30
383721,82.1,2023-09-08 05:59:31
383722,82.2,2023-09-08 05:59:35
383723,82.2,2023-09-08 05:59:35
383724,82.1,2023-09-08 05:59:38
383725,82.2,2023-09-08 05:59:40
383726,82.3,2023-09-08 05:59:42
383727,82.3,2023-09-08 05:59:44
383728,82.3,2023-09-08 05:59:46
383729,82.4,2023-09-08 05:59:47
383730,82.4,2023-09-08 05:59:50
383731,82.3,2023-09-08 05:59:51
383732,82.4,2023-09-08 05:59:54
383733,82.4,2023-09-08 06:00:01
383734,82.4,2023-09-08 06:00:02
383735,82.4,2023-09-08 06:00:04
383736,82.5,2023-09-08 06:00:06
383737,82.5,2023-09-08 06:00:08
383738,82.5,2023-09-08 06:00:10
383739,82.5,2023-09-08 06:00:13
383740,82.5,2023-09-08 06:00:14
383741,82.6,2023-09-08 06:00:17
383742,82.5,2023-09-08 06:00:18
383743,82.5,2023-09-08 06:00:20
383744,82.6,2023-09-08 06:00:22
383745,82.4,2023-09-08 06:00:24
383746,82.6,2023-09-08 06:00:31
383747,82.5,2023-09-08 06:00:32
383748,82.6,2023-09-08 06:00:34
383749,82.4,2023-09-08 06:00:36
383750,82.5,2023-09-08 06:00:39
383751,82.5,2023-09-08 06:00:40
383752,82.6,2023-09-08 06:00:42
383753,82.5,2023-09-08 06:00:45
383754,82.5,2023-09-08 06:00:47
383755,82.6,2023-09-08 06:00:48
383756,82.6,2023-09-08 06:00:51
383757,82.4,2023-09-08 06:00:52
383758,82.4,2023-09-08 06:00:54
383759,82.5,2023-09-08 06:01:01
383760,82.5,2023-09-08 06:01:02
383761,82.5,2023-09-08 06:01:05
383762,82.5,2023-09-08 06:01:06
383763,82.5,2023-09-08 06:01:09
383764,82.5,2023-09-08 06:01:10
383765,82.6,2023-09-08 06:01:14
383766,82.5,2023-09-08 06:01:14
383767,82.6,2023-09-08 06:01:18
383768,82.5,2023-09-08 06:01:18
383769,82.6,2023-09-08 06:01:21
383770,82.5,2023-09-08 06:01:22
383771,82.6,2023-09-08 06:01:25
383772,82.5,2023-09-08 06:01:31
383773,82.5,2023-09-08 06:01:32
383774,82.5,2023-09-08 06:01:35
383775,82.6,2023-09-08 06:01:36
383776,82.6,2023-09-08 06:01:39
383777,82.6,2023-09-08 06:01:41
383778,82.5,2023-09-08 06:01:43
383779,82.6,2023-09-08 06:01:44
383780,82.6,2023-09-08 06:01:47
383781,82.7,2023-09-08 06:01:48
383782,82.6,2023-09-08 06:01:51
383783,82.6,2023-09-08 06:01:52
383784,82.6,2023-09-08 06:01:55
383785,82.6,2023-09-08 06:02:01
383786,82.6,2023-09-08 06:02:02
383787,82.7,2023-09-08 06:02:05
383788,82.8,2023-09-08 06:02:06
383789,82.6,2023-09-08 06:02:10
383790,82.6,2023-09-08 06:02:10
383791,82.6,2023-09-08 06:02:13
383792,82.6,2023-09-08 06:02:15
383793,82.6,2023-09-08 06:02:17
383794,82.7,2023-09-08 06:02:18
383795,82.6,2023-09-08 06:02:21
383796,82.7,2023-09-08 06:02:22
383797,82.7,2023-09-08 06:02:26
383798,82.7,2023-09-08 06:02:33
383799,82.8,2023-09-08 06:02:33
383800,82.7,2023-09-08 06:02:35
383801,82.5,2023-09-08 06:02:37
383802,82.8,2023-09-08 06:02:39
383803,82.7,2023-09-08 06:02:40
383804,82.7,2023-09-08 06:02:43
383805,82.6,2023-09-08 06:02:45
383806,82.7,2023-09-08 06:02:47
383807,82.7,2023-09-08 06:02:49
383808,82.7,2023-09-08 06:02:51
383809,82.6,2023-09-08 06:02:52
383810,82.7,2023-09-08 06:02:55
383811,82.5,2023-09-08 06:03:01
383812,82.6,2023-09-08 06:03:02
383813,82.6,2023-09-08 06:03:06
383814,82.6,2023-09-08 06:03:06
383815,82.6,2023-09-08 06:03:09
383816,82.5,2023-09-08 06:03:11
383817,82.6,2023-09-08 06:03:13
383818,82.5,2023-09-08 06:03:14
383819,82.5,2023-09-08 06:03:18
383820,82.6,2023-09-08 06:03:18
383821,82.5,2023-09-08 06:03:21
383822,82.6,2023-09-08 06:03:23
383823,82.5,2023-09-08 06:03:25
383824,82.5,2023-09-08 06:03:32
383825,82.5,2023-09-08 06:03:33
383826,82.5,2023-09-08 06:03:36
383827,82.5,2023-09-08 06:03:38
383828,82.5,2023-09-08 06:03:39
383829,82.5,2023-09-08 06:03:41
383830,82.5,2023-09-08 06:03:43
383831,82.5,2023-09-08 06:03:45
383832,82.6,2023-09-08 06:03:48
383833,82.5,2023-09-08 06:03:49
383834,82.5,2023-09-08 06:03:52
383835,82.5,2023-09-08 06:03:53
383836,82.5,2023-09-08 06:03:58
383837,82.5,2023-09-08 06:04:02
383838,82.5,2023-09-08 06:04:03
383839,82.5,2023-09-08 06:04:06
383840,82.5,2023-09-08 06:04:07
383841,82.6,2023-09-08 06:04:09
383842,82.5,2023-09-08 06:04:11
383843,82.5,2023-09-08 06:04:14
383844,82.5,2023-09-08 06:04:15
383845,82.6,2023-09-08 06:04:18
383846,82.5,2023-09-08 06:04:20
383847,82.6,2023-09-08 06:04:22
383848,82.5,2023-09-08 06:04:25
383849,82.5,2023-09-08 06:04:25
383850,82.6,2023-09-08 06:04:32
383851,82.4,2023-09-08 06:04:33
383852,82.6,2023-09-08 06:04:36
383853,82.5,2023-09-08 06:04:37
383854,82.7,2023-09-08 06:04:40
383855,82.6,2023-09-08 06:04:41
383856,82.6,2023-09-08 06:04:44
383857,82.6,2023-09-08 06:04:45
383858,82.6,2023-09-08 06:04:48
383859,82.5,2023-09-08 06:04:50
383860,82.6,2023-09-08 06:04:52
383861,82.6,2023-09-08 06:04:54
383862,82.6,2023-09-08 06:04:56
383863,82.6,2023-09-08 06:05:02
383864,82.7,2023-09-08 06:05:04
383865,82.7,2023-09-08 06:05:06
383866,82.6,2023-09-08 06:05:07
383867,82.6,2023-09-08 06:05:10
383868,82.6,2023-09-08 06:05:11
383869,82.6,2023-09-08 06:05:13
383870,82.6,2023-09-08 06:05:16
383871,82.8,2023-09-08 06:05:17
383872,82.6,2023-09-08 06:05:19
383873,82.7,2023-09-08 06:05:21
383874,82.8,2023-09-08 06:05:23
383875,82.7,2023-09-08 06:05:25
383876,82.6,2023-09-08 06:05:28
383877,82.8,2023-09-08 06:05:33
383878,82.7,2023-09-08 06:05:35
383879,82.7,2023-09-08 06:05:37
383880,82.8,2023-09-08 06:05:40
383881,82.7,2023-09-08 06:05:42
383882,82.8,2023-09-08 06:05:43
383883,82.8,2023-09-08 06:05:46
383884,82.8,2023-09-08 06:05:47
383885,82.8,2023-09-08 06:05:50
383886,82.7,2023-09-08 06:05:51
383887,82.7,2023-09-08 06:05:53
383888,82.7,2023-09-08 06:05:55
383889,82.7,2023-09-08 06:05:57
383890,82.7,2023-09-08 06:06:04
383891,82.7,2023-09-08 06:06:05
383892,82.7,2023-09-08 06:06:07
383893,82.8,2023-09-08 06:06:09
383894,82.8,2023-09-08 06:06:12
383895,82.7,2023-09-08 06:06:14
383896,82.6,2023-09-08 06:06:15
383897,82.7,2023-09-08 06:06:17
383898,82.7,2023-09-08 06:06:19
