,rh,datetime
23863,80.4,2023-09-12 00:58:03
23864,80.5,2023-09-12 00:58:03
23865,80.4,2023-09-12 00:58:03
23866,80.3,2023-09-12 00:58:03
23867,80.3,2023-09-12 00:58:03
23868,80.3,2023-09-12 00:58:03
23869,80.3,2023-09-12 00:58:06
23870,80.4,2023-09-12 00:58:11
23871,80.4,2023-09-12 00:58:11
23872,80.3,2023-09-12 00:58:16
23873,80.3,2023-09-12 00:58:18
23874,80.4,2023-09-12 00:58:20
23875,80.4,2023-09-12 00:58:22
23876,80.4,2023-09-12 00:58:25
23877,80.4,2023-09-12 00:58:26
23878,80.3,2023-09-12 00:58:28
23879,80.3,2023-09-12 00:58:30
23880,80.3,2023-09-12 00:58:34
23881,80.2,2023-09-12 00:58:34
23882,80.3,2023-09-12 00:58:37
23883,80.3,2023-09-12 00:58:37
23884,80.2,2023-09-12 00:58:41
23885,80.4,2023-09-12 00:58:46
23886,80.2,2023-09-12 00:58:49
23887,80.3,2023-09-12 00:58:51
23888,80.3,2023-09-12 00:58:52
23889,80.2,2023-09-12 00:58:55
23890,80.2,2023-09-12 00:58:56
23891,80.3,2023-09-12 00:58:58
23892,80.2,2023-09-12 00:59:00
23893,80.2,2023-09-12 00:59:02
23894,80.2,2023-09-12 00:59:04
23895,80.2,2023-09-12 00:59:08
23896,80.2,2023-09-12 00:59:08
23897,80.2,2023-09-12 00:59:31
23898,80.2,2023-09-12 00:59:36
23899,80.2,2023-09-12 00:59:36
23900,80.1,2023-09-12 00:59:36
23901,80.2,2023-09-12 00:59:38
23902,80.1,2023-09-12 00:59:40
23903,80.2,2023-09-12 00:59:42
23904,80.1,2023-09-12 00:59:44
23905,80.1,2023-09-12 00:59:46
23906,80.1,2023-09-12 00:59:48
23907,80.1,2023-09-12 00:59:50
23908,80.0,2023-09-12 00:59:52
23909,80.1,2023-09-12 00:59:53
23910,80.1,2023-09-12 00:59:55
23911,80.2,2023-09-12 00:59:57
23912,80.1,2023-09-12 01:00:01
23913,80.2,2023-09-12 01:00:01
23914,80.2,2023-09-12 01:00:07
23915,80.1,2023-09-12 01:00:10
23916,80.1,2023-09-12 01:00:12
23917,80.0,2023-09-12 01:00:16
23918,80.1,2023-09-12 01:00:16
23919,80.1,2023-09-12 01:00:18
23920,80.0,2023-09-12 01:00:20
23921,80.1,2023-09-12 01:00:22
23922,80.0,2023-09-12 01:00:24
23923,80.0,2023-09-12 01:00:26
23924,80.1,2023-09-12 01:00:28
23925,80.0,2023-09-12 01:00:30
23926,79.9,2023-09-12 01:00:32
23927,80.0,2023-09-12 01:00:38
23928,80.0,2023-09-12 01:00:40
23929,80.0,2023-09-12 01:00:41
23930,80.0,2023-09-12 01:00:45
23931,79.8,2023-09-12 01:00:45
23932,79.9,2023-09-12 01:00:48
23933,79.9,2023-09-12 01:00:49
23934,79.9,2023-09-12 01:00:52
23935,79.8,2023-09-12 01:00:54
23936,79.9,2023-09-12 01:00:56
23937,79.8,2023-09-12 01:00:58
23938,79.8,2023-09-12 01:01:00
23939,79.9,2023-09-12 01:01:01
23940,79.9,2023-09-12 01:01:09
23941,79.8,2023-09-12 01:01:10
23942,79.8,2023-09-12 01:01:12
23943,79.8,2023-09-12 01:01:14
23944,79.8,2023-09-12 01:01:16
23945,79.8,2023-09-12 01:01:18
23946,79.8,2023-09-12 01:01:19
23947,79.8,2023-09-12 01:01:23
23948,79.8,2023-09-12 01:01:24
23949,79.8,2023-09-12 01:01:27
23950,79.8,2023-09-12 01:01:29
23951,79.8,2023-09-12 01:01:31
23952,79.8,2023-09-12 01:01:32
23953,79.9,2023-09-12 01:01:38
23954,79.8,2023-09-12 01:01:40
23955,79.7,2023-09-12 01:01:42
23956,79.8,2023-09-12 01:01:44
23957,79.8,2023-09-12 01:01:46
23958,79.7,2023-09-12 01:01:48
23959,79.8,2023-09-12 01:01:50
23960,79.8,2023-09-12 01:01:53
23961,79.8,2023-09-12 01:01:54
23962,79.7,2023-09-12 01:01:56
23963,79.8,2023-09-12 01:01:58
23964,79.7,2023-09-12 01:02:00
23965,79.7,2023-09-12 01:02:07
23966,79.7,2023-09-12 01:02:13
23967,79.6,2023-09-12 01:02:13
23968,79.7,2023-09-12 01:02:13
23969,79.6,2023-09-12 01:02:15
23970,79.7,2023-09-12 01:02:16
23971,79.6,2023-09-12 01:02:18
23972,79.7,2023-09-12 01:02:20
23973,79.6,2023-09-12 01:02:22
23974,79.6,2023-09-12 01:02:24
23975,79.5,2023-09-12 01:02:26
23976,79.6,2023-09-12 01:02:28
23977,79.6,2023-09-12 01:02:31
23978,79.5,2023-09-12 01:02:33
23979,79.6,2023-09-12 01:02:38
23980,79.6,2023-09-12 01:02:41
23981,79.6,2023-09-12 01:02:42
23982,79.6,2023-09-12 01:02:45
23983,79.6,2023-09-12 01:02:47
23984,79.6,2023-09-12 01:02:48
23985,79.6,2023-09-12 01:02:50
23986,79.7,2023-09-12 01:02:52
23987,79.7,2023-09-12 01:02:54
23988,79.6,2023-09-12 01:02:57
23989,79.6,2023-09-12 01:02:58
23990,79.6,2023-09-12 01:03:01
23991,79.7,2023-09-12 01:03:03
23992,79.6,2023-09-12 01:03:10
23993,79.6,2023-09-12 01:03:10
23994,79.7,2023-09-12 01:03:12
23995,79.7,2023-09-12 01:03:14
23996,79.7,2023-09-12 01:03:17
23997,79.7,2023-09-12 01:03:19
23998,79.7,2023-09-12 01:03:22
23999,79.7,2023-09-12 01:03:22
24000,79.7,2023-09-12 01:03:24
24001,79.6,2023-09-12 01:03:32
24002,79.7,2023-09-12 01:03:32
24003,79.7,2023-09-12 01:03:32
24004,79.7,2023-09-12 01:03:32
24005,79.7,2023-09-12 01:03:38
24006,79.6,2023-09-12 01:03:41
24007,79.6,2023-09-12 01:03:42
24008,79.7,2023-09-12 01:03:45
24009,79.7,2023-09-12 01:03:46
24010,79.7,2023-09-12 01:03:49
24011,79.6,2023-09-12 01:03:50
24012,79.6,2023-09-12 01:03:53
24013,79.7,2023-09-12 01:03:54
24014,79.7,2023-09-12 01:03:57
24015,79.7,2023-09-12 01:03:58
24016,79.8,2023-09-12 01:04:01
24017,79.7,2023-09-12 01:04:02
24018,79.8,2023-09-12 01:04:08
24019,79.7,2023-09-12 01:04:11
24020,79.7,2023-09-12 01:04:13
24021,79.9,2023-09-12 01:04:15
24022,79.8,2023-09-12 01:04:16
24023,79.8,2023-09-12 01:04:19
24024,79.9,2023-09-12 01:04:20
24025,79.8,2023-09-12 01:04:23
24026,79.8,2023-09-12 01:04:24
24027,79.9,2023-09-12 01:04:27
24028,80.0,2023-09-12 01:04:28
24029,79.9,2023-09-12 01:04:31
24030,79.9,2023-09-12 01:04:32
24031,79.9,2023-09-12 01:04:38
24032,80.1,2023-09-12 01:04:41
24033,79.9,2023-09-12 01:04:42
24034,80.1,2023-09-12 01:04:45
24035,79.9,2023-09-12 01:04:47
24036,80.0,2023-09-12 01:04:49
24037,80.1,2023-09-12 01:04:51
24038,79.9,2023-09-12 01:04:53
24039,80.0,2023-09-12 01:04:54
24040,80.0,2023-09-12 01:04:57
24041,80.0,2023-09-12 01:04:59
24042,80.0,2023-09-12 01:05:01
24043,80.0,2023-09-12 01:05:03
24044,79.9,2023-09-12 01:05:09
24045,79.9,2023-09-12 01:05:11
24046,80.0,2023-09-12 01:05:13
24047,80.1,2023-09-12 01:05:15
24048,80.1,2023-09-12 01:05:17
24049,80.1,2023-09-12 01:05:21
24050,80.0,2023-09-12 01:05:21
24051,80.0,2023-09-12 01:05:23
24052,80.0,2023-09-12 01:05:25
24053,80.0,2023-09-12 01:05:27
24054,80.0,2023-09-12 01:05:29
24055,80.1,2023-09-12 01:05:31
24056,80.2,2023-09-12 01:05:33
24057,80.0,2023-09-12 01:05:39
24058,80.1,2023-09-12 01:05:41
24059,80.2,2023-09-12 01:05:44
24060,80.2,2023-09-12 01:05:46
24061,80.2,2023-09-12 01:05:47
24062,80.1,2023-09-12 01:05:49
24063,80.1,2023-09-12 01:05:51
24064,80.2,2023-09-12 01:05:53
24065,80.2,2023-09-12 01:05:55
24066,80.2,2023-09-12 01:05:57
24067,80.2,2023-09-12 01:05:59
24068,80.1,2023-09-12 01:06:01
24069,80.2,2023-09-12 01:06:03
24070,80.2,2023-09-12 01:06:09
24071,80.1,2023-09-12 01:06:11
24072,80.1,2023-09-12 01:06:13
24073,80.3,2023-09-12 01:06:17
24074,80.1,2023-09-12 01:06:17
24075,80.2,2023-09-12 01:06:19
24076,80.1,2023-09-12 01:06:21
24077,80.1,2023-09-12 01:06:23
24078,80.2,2023-09-12 01:06:25
24079,80.2,2023-09-12 01:06:27
24080,80.2,2023-09-12 01:06:29
24081,80.2,2023-09-12 01:06:31
24082,80.2,2023-09-12 01:06:33
24083,80.3,2023-09-12 01:06:39
24084,80.3,2023-09-12 01:06:44
24085,80.2,2023-09-12 01:06:44
24086,80.2,2023-09-12 01:06:45
24087,80.2,2023-09-12 01:06:49
24088,80.2,2023-09-12 01:06:50
24089,80.2,2023-09-12 01:06:51
24090,80.2,2023-09-12 01:06:54
24091,80.3,2023-09-12 01:06:55
24092,80.3,2023-09-12 01:06:58
24093,80.3,2023-09-12 01:06:59
24094,80.3,2023-09-12 01:07:02
24095,80.3,2023-09-12 01:07:04
24096,80.3,2023-09-12 01:07:09
24097,80.3,2023-09-12 01:07:16
24098,80.4,2023-09-12 01:07:16
24099,80.4,2023-09-12 01:07:16
24100,80.3,2023-09-12 01:07:17
24101,80.4,2023-09-12 01:07:22
24102,80.3,2023-09-12 01:07:22
24103,80.4,2023-09-12 01:07:24
24104,80.3,2023-09-12 01:07:25
24105,80.3,2023-09-12 01:07:28
24106,80.4,2023-09-12 01:07:29
24107,80.3,2023-09-12 01:07:32
24108,80.3,2023-09-12 01:07:33
24109,80.3,2023-09-12 01:07:39
24110,80.3,2023-09-12 01:07:42
24111,80.4,2023-09-12 01:07:43
24112,80.4,2023-09-12 01:07:46
24113,80.3,2023-09-12 01:07:47
24114,80.5,2023-09-12 01:07:50
24115,80.4,2023-09-12 01:07:51
24116,80.3,2023-09-12 01:07:54
24117,80.4,2023-09-12 01:07:55
24118,80.5,2023-09-12 01:07:58
24119,80.4,2023-09-12 01:07:59
24120,80.5,2023-09-12 01:08:02
24121,80.5,2023-09-12 01:08:03
24122,80.5,2023-09-12 01:08:09
24123,80.5,2023-09-12 01:08:12
24124,80.4,2023-09-12 01:08:13
24125,80.6,2023-09-12 01:08:16
24126,80.4,2023-09-12 01:08:17
24127,80.4,2023-09-12 01:08:20
24128,80.4,2023-09-12 01:08:21
24129,80.4,2023-09-12 01:08:24
24130,80.4,2023-09-12 01:08:25
24131,80.4,2023-09-12 01:08:28
24132,80.4,2023-09-12 01:08:29
24133,80.3,2023-09-12 01:08:32
24134,80.4,2023-09-12 01:08:35
24135,80.4,2023-09-12 01:08:40
24136,80.3,2023-09-12 01:08:42
24137,80.3,2023-09-12 01:08:44
24138,80.2,2023-09-12 01:08:46
24139,80.3,2023-09-12 01:08:47
24140,80.2,2023-09-12 01:08:50
24141,80.3,2023-09-12 01:08:52
24142,80.2,2023-09-12 01:08:54
24143,80.2,2023-09-12 01:08:56
24144,80.2,2023-09-12 01:08:59
24145,80.1,2023-09-12 01:09:00
24146,80.2,2023-09-12 01:09:03
24147,80.2,2023-09-12 01:09:04
24148,80.2,2023-09-12 01:09:10
24149,80.1,2023-09-12 01:09:12
24150,80.1,2023-09-12 01:09:14
24151,80.2,2023-09-12 01:09:16
24152,80.2,2023-09-12 01:09:18
24153,80.1,2023-09-12 01:09:20
24154,80.1,2023-09-12 01:09:22
24155,80.1,2023-09-12 01:09:24
24156,80.1,2023-09-12 01:09:26
24157,80.0,2023-09-12 01:09:28
24158,80.1,2023-09-12 01:09:30
24159,80.2,2023-09-12 01:09:32
24160,80.1,2023-09-12 01:09:34
24161,80.2,2023-09-12 01:09:40
24162,80.2,2023-09-12 01:09:42
24163,80.3,2023-09-12 01:09:44
24164,80.2,2023-09-12 01:09:46
24165,80.2,2023-09-12 01:09:48
24166,80.3,2023-09-12 01:09:51
24167,80.2,2023-09-12 01:09:52
24168,80.3,2023-09-12 01:09:54
24169,80.2,2023-09-12 01:09:56
24170,80.2,2023-09-12 01:09:59
24171,80.2,2023-09-12 01:10:00
24172,80.2,2023-09-12 01:10:02
24173,80.3,2023-09-12 01:10:04
24174,80.2,2023-09-12 01:10:10
24175,80.1,2023-09-12 01:10:13
24176,80.2,2023-09-12 01:10:14
24177,80.2,2023-09-12 01:10:17
24178,80.2,2023-09-12 01:10:18
24179,80.2,2023-09-12 01:10:21
24180,80.1,2023-09-12 01:10:22
24181,80.1,2023-09-12 01:10:25
24182,80.1,2023-09-12 01:10:26
24183,80.2,2023-09-12 01:10:29
24184,80.1,2023-09-12 01:10:30
24185,80.2,2023-09-12 01:10:33
24186,80.1,2023-09-12 01:10:34
24187,80.1,2023-09-12 01:10:40
24188,80.2,2023-09-12 01:10:43
24189,80.2,2023-09-12 01:10:44
24190,80.1,2023-09-12 01:10:47
24191,80.2,2023-09-12 01:10:48
24192,80.1,2023-09-12 01:10:51
24193,80.1,2023-09-12 01:10:53
24194,80.1,2023-09-12 01:10:55
24195,80.2,2023-09-12 01:10:56
24196,80.2,2023-09-12 01:10:59
24197,80.2,2023-09-12 01:11:00
24198,80.2,2023-09-12 01:11:04
24199,80.2,2023-09-12 01:11:05
24200,80.2,2023-09-12 01:11:10
24201,80.2,2023-09-12 01:11:16
24202,80.2,2023-09-12 01:11:16
24203,80.3,2023-09-12 01:11:18
24204,80.3,2023-09-12 01:11:18
24205,80.3,2023-09-12 01:11:21
24206,80.3,2023-09-12 01:11:27
24207,80.3,2023-09-12 01:11:27
24208,80.2,2023-09-12 01:11:27
24209,80.2,2023-09-12 01:11:29
24210,80.3,2023-09-12 01:11:30
24211,80.4,2023-09-12 01:11:33
24212,80.2,2023-09-12 01:11:34
24213,80.3,2023-09-12 01:11:40
24214,80.3,2023-09-12 01:11:44
24215,80.3,2023-09-12 01:11:44
24216,80.4,2023-09-12 01:11:47
24217,80.4,2023-09-12 01:11:49
24218,80.4,2023-09-12 01:11:51
24219,80.3,2023-09-12 01:11:53
24220,80.5,2023-09-12 01:11:55
24221,80.5,2023-09-12 01:11:57
24222,80.5,2023-09-12 01:12:00
24223,80.5,2023-09-12 01:12:01
24224,80.4,2023-09-12 01:12:03
24225,80.5,2023-09-12 01:12:05
24226,80.4,2023-09-12 01:12:10
24227,80.5,2023-09-12 01:12:13
24228,80.4,2023-09-12 01:12:15
24229,80.5,2023-09-12 01:12:17
24230,80.4,2023-09-12 01:12:18
24231,80.5,2023-09-12 01:12:21
24232,80.5,2023-09-12 01:12:22
24233,80.5,2023-09-12 01:12:25
24234,80.5,2023-09-12 01:12:26
24235,80.4,2023-09-12 01:12:29
24236,80.5,2023-09-12 01:12:34
24237,80.4,2023-09-12 01:12:34
24238,80.5,2023-09-12 01:12:34
24239,80.4,2023-09-12 01:12:41
24240,80.4,2023-09-12 01:12:43
24241,80.5,2023-09-12 01:12:44
24242,80.5,2023-09-12 01:12:47
24243,80.4,2023-09-12 01:12:49
24244,80.4,2023-09-12 01:12:51
24245,80.4,2023-09-12 01:12:54
24246,80.3,2023-09-12 01:12:56
24247,80.4,2023-09-12 01:12:58
24248,80.5,2023-09-12 01:12:59
24249,80.5,2023-09-12 01:13:01
24250,80.4,2023-09-12 01:13:04
24251,80.5,2023-09-12 01:13:05
24252,80.5,2023-09-12 01:13:11
24253,80.5,2023-09-12 01:13:13
24254,80.5,2023-09-12 01:13:15
24255,80.3,2023-09-12 01:13:17
24256,80.4,2023-09-12 01:13:19
24257,80.4,2023-09-12 01:13:21
24258,80.4,2023-09-12 01:13:23
24259,80.5,2023-09-12 01:13:25
24260,80.3,2023-09-12 01:13:28
24261,80.4,2023-09-12 01:13:30
24262,80.3,2023-09-12 01:13:31
24263,80.4,2023-09-12 01:13:33
24264,80.4,2023-09-12 01:13:35
24265,80.4,2023-09-12 01:13:41
24266,80.5,2023-09-12 01:13:44
24267,80.4,2023-09-12 01:13:46
24268,80.4,2023-09-12 01:13:48
24269,80.5,2023-09-12 01:13:49
24270,80.4,2023-09-12 01:13:52
24271,80.5,2023-09-12 01:13:53
24272,80.4,2023-09-12 01:13:56
24273,80.4,2023-09-12 01:13:57
24274,80.4,2023-09-12 01:14:00
24275,80.4,2023-09-12 01:14:01
24276,80.5,2023-09-12 01:14:04
24277,80.5,2023-09-12 01:14:05
24278,80.5,2023-09-12 01:14:11
24279,80.5,2023-09-12 01:14:14
24280,80.4,2023-09-12 01:14:15
24281,80.5,2023-09-12 01:14:18
24282,80.5,2023-09-12 01:14:19
24283,80.5,2023-09-12 01:14:25
24284,80.5,2023-09-12 01:14:25
24285,80.5,2023-09-12 01:14:26
24286,80.5,2023-09-12 01:14:27
24287,80.5,2023-09-12 01:14:30
24288,80.6,2023-09-12 01:14:32
24289,80.5,2023-09-12 01:14:34
24290,80.6,2023-09-12 01:14:35
24291,80.5,2023-09-12 01:14:41
24292,80.5,2023-09-12 01:14:44
24293,80.7,2023-09-12 01:14:45
24294,80.6,2023-09-12 01:14:50
24295,80.5,2023-09-12 01:14:50
24296,80.6,2023-09-12 01:14:52
24297,80.5,2023-09-12 01:14:53
24298,80.6,2023-09-12 01:14:56
24299,80.6,2023-09-12 01:14:57
24300,80.5,2023-09-12 01:15:00
24301,80.5,2023-09-12 01:15:01
24302,80.6,2023-09-12 01:15:05
24303,80.6,2023-09-12 01:15:07
24304,80.6,2023-09-12 01:15:11
24305,80.6,2023-09-12 01:15:14
24306,80.6,2023-09-12 01:15:16
24307,80.6,2023-09-12 01:15:18
24308,80.6,2023-09-12 01:15:19
24309,80.5,2023-09-12 01:15:22
24310,80.5,2023-09-12 01:15:23
24311,80.5,2023-09-12 01:15:30
24312,80.5,2023-09-12 01:15:31
24313,80.5,2023-09-12 01:15:31
24314,80.5,2023-09-12 01:15:31
24315,80.5,2023-09-12 01:15:34
24316,80.5,2023-09-12 01:15:35
24317,80.4,2023-09-12 01:15:41
24318,80.4,2023-09-12 01:15:44
24319,80.3,2023-09-12 01:15:45
24320,80.4,2023-09-12 01:15:48
24321,80.4,2023-09-12 01:15:51
24322,80.5,2023-09-12 01:15:52
24323,80.4,2023-09-12 01:15:53
24324,80.4,2023-09-12 01:15:56
24325,80.4,2023-09-12 01:15:58
24326,80.4,2023-09-12 01:16:00
24327,80.5,2023-09-12 01:16:03
24328,80.5,2023-09-12 01:16:04
24329,80.3,2023-09-12 01:16:06
24330,80.4,2023-09-12 01:16:13
24331,80.3,2023-09-12 01:16:14
24332,80.4,2023-09-12 01:16:16
24333,80.4,2023-09-12 01:16:18
24334,80.3,2023-09-12 01:16:20
24335,80.4,2023-09-12 01:16:22
24336,80.4,2023-09-12 01:16:24
24337,80.3,2023-09-12 01:16:26
24338,80.4,2023-09-12 01:16:28
24339,80.3,2023-09-12 01:16:30
24340,80.3,2023-09-12 01:16:32
24341,80.3,2023-09-12 01:16:35
24342,80.3,2023-09-12 01:16:36
24343,80.3,2023-09-12 01:16:43
24344,80.3,2023-09-12 01:16:45
24345,80.3,2023-09-12 01:16:46
24346,80.2,2023-09-12 01:16:48
24347,80.3,2023-09-12 01:16:50
24348,80.2,2023-09-12 01:16:53
24349,80.2,2023-09-12 01:16:54
24350,80.2,2023-09-12 01:16:56
24351,80.2,2023-09-12 01:16:58
24352,80.2,2023-09-12 01:16:59
24353,80.3,2023-09-12 01:17:03
24354,80.3,2023-09-12 01:17:04
24355,80.2,2023-09-12 01:17:07
24356,80.3,2023-09-12 01:17:13
24357,80.2,2023-09-12 01:17:15
24358,80.1,2023-09-12 01:17:17
24359,80.3,2023-09-12 01:17:19
24360,80.2,2023-09-12 01:17:20
24361,80.2,2023-09-12 01:17:23
24362,80.2,2023-09-12 01:17:24
24363,80.3,2023-09-12 01:17:27
24364,80.2,2023-09-12 01:17:30
24365,80.3,2023-09-12 01:17:30
24366,80.2,2023-09-12 01:17:32
24367,80.2,2023-09-12 01:17:34
24368,80.1,2023-09-12 01:17:36
24369,80.2,2023-09-12 01:17:38
24370,80.2,2023-09-12 01:17:44
24371,80.2,2023-09-12 01:17:46
24372,80.2,2023-09-12 01:17:48
24373,80.2,2023-09-12 01:17:50
24374,80.2,2023-09-12 01:17:52
24375,80.2,2023-09-12 01:17:54
24376,80.2,2023-09-12 01:17:56
24377,80.1,2023-09-12 01:17:58
24378,80.1,2023-09-12 01:18:02
24379,80.1,2023-09-12 01:18:02
24380,80.2,2023-09-12 01:18:06
24381,80.2,2023-09-12 01:18:06
24382,80.1,2023-09-12 01:18:08
24383,80.2,2023-09-12 01:18:14
24384,80.1,2023-09-12 01:18:16
24385,80.2,2023-09-12 01:18:18
24386,80.1,2023-09-12 01:18:20
24387,80.2,2023-09-12 01:18:22
24388,80.2,2023-09-12 01:18:24
24389,80.1,2023-09-12 01:18:26
24390,80.3,2023-09-12 01:18:28
24391,80.2,2023-09-12 01:18:30
24392,80.1,2023-09-12 01:18:32
24393,80.2,2023-09-12 01:18:35
24394,80.2,2023-09-12 01:18:36
24395,80.1,2023-09-12 01:18:38
24396,80.2,2023-09-12 01:18:44
24397,80.1,2023-09-12 01:18:48
24398,80.2,2023-09-12 01:18:48
24399,80.1,2023-09-12 01:18:50
24400,80.1,2023-09-12 01:18:52
24401,80.2,2023-09-12 01:18:54
24402,80.1,2023-09-12 01:18:56
24403,80.1,2023-09-12 01:18:58
24404,80.2,2023-09-12 01:19:00
24405,80.1,2023-09-12 01:19:02
24406,80.1,2023-09-12 01:19:04
24407,80.2,2023-09-12 01:19:06
24408,80.1,2023-09-12 01:19:08
24409,80.2,2023-09-12 01:19:14
24410,80.2,2023-09-12 01:19:16
24411,80.2,2023-09-12 01:19:18
24412,80.3,2023-09-12 01:19:20
24413,80.1,2023-09-12 01:19:22
24414,80.1,2023-09-12 01:19:24
24415,80.2,2023-09-12 01:19:26
24416,80.2,2023-09-12 01:19:28
24417,80.3,2023-09-12 01:19:30
24418,80.2,2023-09-12 01:19:32
24419,80.1,2023-09-12 01:19:34
24420,80.2,2023-09-12 01:19:36
24421,80.1,2023-09-12 01:19:38
24422,80.0,2023-09-12 01:19:44
24423,80.1,2023-09-12 01:19:46
24424,80.2,2023-09-12 01:19:48
24425,80.2,2023-09-12 01:19:50
24426,80.2,2023-09-12 01:19:52
24427,80.2,2023-09-12 01:19:54
24428,80.1,2023-09-12 01:19:56
24429,80.0,2023-09-12 01:19:58
24430,80.1,2023-09-12 01:20:00
24431,80.2,2023-09-12 01:20:02
24432,80.1,2023-09-12 01:20:04
24433,80.1,2023-09-12 01:20:06
24434,80.3,2023-09-12 01:20:08
24435,80.2,2023-09-12 01:20:14
24436,80.2,2023-09-12 01:20:16
24437,80.0,2023-09-12 01:20:18
24438,80.0,2023-09-12 01:20:20
24439,80.2,2023-09-12 01:20:22
24440,80.1,2023-09-12 01:20:24
24441,80.2,2023-09-12 01:20:26
24442,80.1,2023-09-12 01:20:28
24443,80.2,2023-09-12 01:20:30
24444,80.2,2023-09-12 01:20:32
24445,80.2,2023-09-12 01:20:34
24446,80.2,2023-09-12 01:20:36
24447,80.2,2023-09-12 01:20:38
24448,80.2,2023-09-12 01:20:45
24449,80.2,2023-09-12 01:20:47
24450,80.1,2023-09-12 01:20:48
24451,80.2,2023-09-12 01:20:51
24452,80.2,2023-09-12 01:20:53
24453,80.2,2023-09-12 01:20:55
24454,80.2,2023-09-12 01:20:57
24455,80.2,2023-09-12 01:20:59
24456,80.2,2023-09-12 01:21:01
24457,80.2,2023-09-12 01:21:03
24458,80.2,2023-09-12 01:21:05
24459,80.2,2023-09-12 01:21:07
24460,80.2,2023-09-12 01:21:09
24461,80.3,2023-09-12 01:21:15
24462,80.2,2023-09-12 01:21:17
24463,80.2,2023-09-12 01:21:19
24464,80.2,2023-09-12 01:21:21
24465,80.2,2023-09-12 01:21:23
24466,80.2,2023-09-12 01:21:25
24467,80.2,2023-09-12 01:21:27
24468,80.2,2023-09-12 01:21:29
24469,80.2,2023-09-12 01:21:31
24470,80.1,2023-09-12 01:21:33
24471,80.3,2023-09-12 01:21:35
24472,80.1,2023-09-12 01:21:37
24473,80.2,2023-09-12 01:21:39
24474,80.3,2023-09-12 01:21:46
24475,80.2,2023-09-12 01:21:47
24476,80.1,2023-09-12 01:21:49
24477,80.2,2023-09-12 01:21:52
24478,80.2,2023-09-12 01:21:53
24479,80.2,2023-09-12 01:21:55
24480,80.2,2023-09-12 01:21:58
24481,80.2,2023-09-12 01:22:00
24482,80.2,2023-09-12 01:22:01
24483,80.3,2023-09-12 01:22:03
24484,80.3,2023-09-12 01:22:05
24485,80.3,2023-09-12 01:22:07
24486,80.3,2023-09-12 01:22:09
24487,80.2,2023-09-12 01:22:15
24488,80.2,2023-09-12 01:22:17
24489,80.2,2023-09-12 01:22:19
24490,80.2,2023-09-12 01:22:21
24491,80.2,2023-09-12 01:22:23
24492,80.2,2023-09-12 01:22:25
24493,80.3,2023-09-12 01:22:27
24494,80.2,2023-09-12 01:22:29
24495,80.2,2023-09-12 01:22:31
24496,80.2,2023-09-12 01:22:33
24497,80.3,2023-09-12 01:22:35
24498,80.3,2023-09-12 01:22:37
24499,80.1,2023-09-12 01:22:39
24500,80.2,2023-09-12 01:22:45
24501,80.3,2023-09-12 01:22:47
24502,80.2,2023-09-12 01:22:49
24503,80.1,2023-09-12 01:22:51
24504,80.2,2023-09-12 01:22:53
24505,80.3,2023-09-12 01:22:55
24506,80.3,2023-09-12 01:22:57
24507,80.3,2023-09-12 01:23:01
24508,80.3,2023-09-12 01:23:01
24509,80.3,2023-09-12 01:23:03
24510,80.2,2023-09-12 01:23:06
24511,80.3,2023-09-12 01:23:07
24512,80.3,2023-09-12 01:23:10
24513,80.2,2023-09-12 01:23:15
24514,80.3,2023-09-12 01:23:17
24515,80.3,2023-09-12 01:23:19
24516,80.2,2023-09-12 01:23:24
24517,80.3,2023-09-12 01:23:24
24518,80.2,2023-09-12 01:23:25
24519,80.2,2023-09-12 01:23:29
24520,80.2,2023-09-12 01:23:29
24521,80.2,2023-09-12 01:23:31
24522,80.1,2023-09-12 01:23:33
24523,80.1,2023-09-12 01:23:35
24524,80.2,2023-09-12 01:23:37
24525,80.2,2023-09-12 01:23:39
24526,80.2,2023-09-12 01:23:45
24527,80.2,2023-09-12 01:23:47
24528,80.1,2023-09-12 01:23:49
24529,80.2,2023-09-12 01:23:52
24530,80.2,2023-09-12 01:23:54
24531,80.1,2023-09-12 01:23:55
24532,80.1,2023-09-12 01:23:58
24533,80.1,2023-09-12 01:23:59
24534,80.1,2023-09-12 01:24:01
24535,80.1,2023-09-12 01:24:03
24536,80.1,2023-09-12 01:24:05
24537,80.1,2023-09-12 01:24:07
24538,80.1,2023-09-12 01:24:09
24539,80.1,2023-09-12 01:24:15
24540,80.1,2023-09-12 01:24:18
24541,80.1,2023-09-12 01:24:20
24542,80.1,2023-09-12 01:24:21
24543,80.1,2023-09-12 01:24:23
24544,80.0,2023-09-12 01:24:25
24545,80.1,2023-09-12 01:24:27
24546,80.1,2023-09-12 01:24:29
24547,80.1,2023-09-12 01:24:31
24548,80.2,2023-09-12 01:24:33
24549,80.1,2023-09-12 01:24:35
24550,80.0,2023-09-12 01:24:37
24551,80.0,2023-09-12 01:24:40
24552,80.0,2023-09-12 01:24:46
24553,80.0,2023-09-12 01:24:48
24554,80.0,2023-09-12 01:24:50
24555,80.2,2023-09-12 01:24:52
24556,80.1,2023-09-12 01:24:54
24557,80.0,2023-09-12 01:24:56
24558,80.1,2023-09-12 01:24:58
24559,80.1,2023-09-12 01:25:00
24560,80.2,2023-09-12 01:25:02
24561,80.1,2023-09-12 01:25:04
